PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PP12HI2,PP12HI3,PP12HI4,PP12HI5,PP12HI6,PP12HI7,PP12HI8,PP12HI9,PP12HI10,PP12HI11,PP12HI12,PP12HI13,PP12HI14,PP12HI15,PP12HI16,PP12HI17,PP12HI18,PP12HI19,PP12HI20,PP12HI21,PP12HI22,PP12HI23,PP12HI24,PP12HI25,PP12HI26,PP12HI27,PP12HI28,PP12HI29,PP12HI30,PP12HI31,PP12HI32,PP12HI33,PP12HI34,PP12HI35,PP12HI36,PP12HI37,PP12HI38,PP12HI39,PP12HI40,PP12HI41,PP12HI42,PP12HI43,PP12HI44,PP12HI45,PP12HI46,PP12HI47,PP12HI48,PP12HI49,PP12II2,PP12II3,PP12II4,PP12II5,PP12II6,PP12II7,PP12II8,PP12II9,PP12II10,PP12II11,PP12II12,PP12II13,PP12II14,PP12II15,PP12II16,PP12II17,PP12II18,PP12II19,PP12II20,PP12II21,PP12II22,PP12II23,PP12II24,PP12II25,PP12II26,PP12II27,PP12II28,PP12II29,PP12II30,PP12II31,PP12II32,PP12II33,PP12II34,PP12II35,PP12II36,PP12II37,PP12II38,PP12II39,PP12II40,PP12II41,PP12II42,PP12II43,PP12II44,PP12II45,PP12II46,PP12II47,PP12II48,PP12II49,PH1I1,PH2I2,PH2I3,PH2I4,PH2I5,PH3I2,PH3I3,PH4I2,PH4I3,PH4I4,PH11I1,PH11I2,PH11I3,PH11I4,PAVGFAM,PDENSITY,PTT30,PTT3059,PTT60,PTT30PUB,PTT30OTH,PTT3059PUB,PTT3059OTH,PTT60PUB,PTT60OTH,PHHLI,PHHNLI,PPVTOT,PPV50,PPV5099,PPV100124,PPV125149,PPV150184,PPV185199,PPV200UP,PFPVTOT,PFBPV,PFBPV18,PFBPV5,PFBPV517,PMFBPV18,PMFBPV5,PMFBPV517,PFFBPV18,PFFBPV5,PFFBPV517,PCIVIL,PP42I1,PP42I2,PP42I3,PP42I4,PP42I5,PP42I6,PP42I7,PP42I8,PP42I9,PP42I10,PCVPOP18UP,PMCV1864,PMCV65UP,PFCV1864,PFCV65UP,PMVT1864,PMNVT1864,PMVT65UP,PMNVT65UP,PFVT1864,PFNVT1864,PFVT65UP,PFNVT65UP,PTOTOCH,POWNOCH,PRNTOCH,PMHI,PMHINA,PMHIIS,PPCINCOME,PPCINNA,PPCINIS,PMCR,PMVOWNH,PEDPOP,PBLHS,PSMHS,PHSG,PSMCLG,PCLG,PADD,PMEDPOP,PMBLHS,PMSMHS,PMHSG,PMSMCLG,PMCLG,PMADD,PFEDPOP,PFBLHS,PFSMHS,PFHSG,PFSMCLG,PFCLG,PFADD,PS_PREFA,PS_PREFB,PS_PREFC,PS_VISA,PS_VISB,PS_VISC,PF_NDX,VT_NDX
51159040100,VA00_WARSAW,51,VA,3.8003329522,-7.6827652466,3.80329488346,-7.68388908274,194.11,400,45,31,19,22,22,9,15,29,42,48,30,33,19,14,9,4,3,1,1,0,2,2,0,284,28,32,32,22,16,7,4,14,18,27,15,26,14,10,4,1,5,1,3,2,3,0,0,2633,111,135,139,98,64,23,20,76,123,143,161,163,219,247,196,72,99,71,102,139,121,55,56,2791,133,155,126,81,44,23,25,61,137,136,149,176,203,204,239,72,132,74,105,161,129,97,129,4099,0,0,0,4099,3213,886,1447,969,797,7861,3923,1905,2033,3.0773,43.2498,1948,846,681,12,1936,0,846,12,669,192,3051,7948,280,695,432,135,539,365,5502,2131,153,62,0,57,2,0,2,22,0,15,7882,534,513,383,0,130,0,21,0,0,21,6512,2453,772,2336,951,416,2037,406,366,97,2239,14,937,3243,2489,754,43302.8113,0,0,24401.4509,2031,0,564.5968,179241.0205,5729,535,625,2407,1319,564,279,2804,356,294,1292,495,191,176,2925,179,331,1115,824,373,103,1012,610.1077,208.0442,5473,3811,1407,0.2056,0.2571
51161031102,VA02_ROANOKE,51,VA,3.72729939316,-7.97588640378,3.72702316054,-7.98329826824,105.51,380,39,45,31,17,16,7,9,22,49,29,31,27,19,14,6,2,5,2,2,3,1,3,1,317,53,43,31,16,9,5,3,17,28,22,21,18,13,12,12,0,0,4,2,1,6,1,0,12707,639,730,817,548,309,119,122,382,691,714,796,923,1114,1071,971,387,555,274,397,459,329,221,139,13258,638,723,792,460,283,111,127,386,710,715,842,958,1037,1114,1029,396,564,287,444,593,423,341,285,12606,6845,6845,0,5761,11544,1062,5829,2762,2953,28033,15647,5410,6976,2.9584,273.1667,8121,4483,445,52,8069,12,4471,30,415,776,10655,28649,1930,2133,1528,828,1787,843,19600,7750,674,134,0,83,45,45,0,286,5,147,28672,789,150,0,0,150,0,639,0,0,639,22706,9920,1613,8868,2305,1711,8209,920,693,119,8749,9,2296,11431,8696,2735,49271.5259,0,0,22865.9488,0,0,502.2197,152684.4641,20411,1187,3287,7093,5998,2083,763,10211,639,1749,3631,2917,872,403,10200,548,1538,3462,3081,1211,360,2562,1480.4486,821.2395,10911,5907,3247,0.3205,0.2976
51165010300,VA00_ELKTON,51,VA,3.84476013856,-7.8624799209,3.84341347642,-7.86469331452,222.46,250,36,24,29,14,5,2,8,13,20,14,18,18,11,14,9,1,4,0,3,3,2,2,0,213,31,31,23,15,5,2,0,5,18,13,15,12,18,9,4,2,2,1,3,3,1,0,0,9341,532,576,634,367,251,81,87,279,488,544,611,682,813,755,715,255,339,190,272,369,262,141,98,9928,563,628,634,371,223,89,102,252,541,590,628,695,790,813,698,266,371,213,298,403,321,245,194,10813,1710,7,1703,9103,8131,2682,3844,2440,1847,20533,10891,5020,4622,3.0317,92.3439,5830,2805,612,18,5812,40,2765,0,612,301,7725,20054,800,1187,775,971,1470,528,14323,6032,415,71,5,34,30,0,12,229,54,115,20543,10,0,0,0,0,0,10,0,0,10,15283,5883,1477,6195,1728,1048,4835,728,749,117,6078,2,1726,8026,6643,1383,51183.0792,0,0,23654.0392,0,0,541.3659,184770.2544,14084,1351,2189,5488,2720,1554,782,6683,802,1056,2467,1227,664,467,7401,549,1133,3021,1493,890,315,1966,1384.1258,988.5747,8541,5376,3896,0.5028,0.4562
51165010800,VA00_TIMBERVILLE,51,VA,3.85964699012,-7.87798151233,3.86047000889,-7.87895806029,123.91,309,31,34,39,18,9,3,8,10,17,34,15,26,23,19,7,2,7,0,1,3,2,1,0,306,29,38,45,35,9,4,7,12,23,19,27,17,13,13,5,1,1,1,0,3,3,1,0,6798,418,453,456,296,181,57,68,211,391,376,447,470,550,503,513,192,238,130,209,244,187,126,82,7063,351,400,499,283,126,65,66,243,413,437,418,500,534,571,506,195,254,165,185,289,222,191,150,6334,2740,0,2740,3594,5834,500,2770,1530,1534,14801,7976,3035,3790,3.041,119.6615,4907,2038,210,15,4892,22,2016,19,191,212,5844,14682,825,1017,640,485,803,497,10415,4395,383,73,15,24,56,0,0,151,33,72,14827,26,0,0,0,0,0,26,0,0,26,10999,4574,840,4342,1243,658,3916,413,427,68,4274,3,1240,6056,4328,1728,51397.6542,14821,0,27788.2812,17739.1071,0,579.3235,179636.0675,9948,705,1552,3828,1919,1174,770,4842,379,848,1835,854,514,412,5106,326,704,1993,1065,660,358,1277,767.3464,499.0778,6085,3580,2426,0.3908,0.3987
51165011000,VA00_FULKS RUN,51,VA,3.86931025653,-7.89660964002,3.8683973,-7.893021,189.13,12,0,1,2,0,0,0,0,1,1,0,2,1,3,0,1,0,0,0,0,0,0,0,0,9,0,2,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1548,90,102,90,53,21,19,19,41,93,93,100,112,133,130,105,45,74,38,51,59,42,25,13,1429,72,80,93,63,26,23,16,42,82,75,104,90,122,101,98,43,67,37,28,52,45,39,31,1611,0,0,0,1611,1209,402,536,413,260,3034,1483,854,697,2.972,16.0416,706,806,73,0,706,0,806,0,73,59,1188,3095,191,187,344,157,172,127,1917,935,84,53,30,23,0,0,0,12,0,12,3034,0,0,0,0,0,0,0,0,0,0,2475,1041,239,1035,160,113,928,62,177,10,1025,0,160,1247,936,311,39156,0,0,19171,0,0,480,151000,2117,333,487,970,187,99,41,1152,242,259,478,117,25,31,965,91,228,492,70,74,10,228,304.9238,110.8424,965,1364,445,0.4862,0.4611
51165011500,VA00_BRIDGEWATER,51,VA,3.8408014634,-7.9102439646,3.83961198401,-7.89950095035,278.42,745,88,87,78,35,29,13,22,26,73,69,48,49,43,39,17,6,10,1,3,4,2,1,2,648,79,76,70,47,27,11,12,28,58,47,56,39,37,26,16,4,5,1,1,4,1,2,1,9788,622,611,663,430,386,175,157,350,474,467,596,598,732,761,641,226,332,176,251,370,332,240,198,10495,517,639,649,391,485,249,194,336,449,529,584,631,777,788,641,249,350,189,297,457,359,305,430,8771,4212,4212,0,4559,8115,656,3706,2323,2086,21155,11156,4966,5033,3.1243,80.2169,7304,2007,430,13,7291,0,2007,3,427,772,7334,20812,803,1206,766,965,1207,744,15121,6052,475,118,13,36,7,0,0,106,68,38,21164,1179,161,37,0,124,0,1018,1009,0,9,16959,6808,1420,6702,2029,901,5907,579,841,31,6671,30,1999,8106,6036,2070,49218.6102,0,0,23514.9987,4297.9806,0,563.6705,215999.3042,14134,1471,1224,5192,2842,2141,1264,6786,791,658,2794,1071,853,619,7348,680,566,2398,1771,1288,645,2264,1514.8087,757.0069,11313,7601,3846,0.3344,0.34
51167030401,VA00_LEBANON,51,VA,3.69763591992,-8.20229664209,3.69650213958,-8.20219601926,330.74,81,13,8,7,2,2,0,1,2,12,8,5,6,2,4,1,1,4,0,2,0,1,0,0,70,13,9,4,3,5,1,0,8,2,0,4,4,2,2,6,0,1,2,0,2,0,2,0,9989,561,553,604,392,235,131,105,321,581,626,654,697,755,867,751,321,381,213,300,384,273,154,130,10521,539,545,604,370,227,108,104,306,534,595,715,684,807,915,828,280,449,234,362,479,376,226,234,9845,1667,0,1667,8178,8722,1123,2894,3995,1833,20627,8094,8470,4063,2.8919,63.5025,4976,2367,811,0,4976,0,2367,0,811,158,8392,21301,851,2564,1330,1157,2173,249,12977,6004,745,185,39,146,13,13,0,316,127,142,20781,376,222,160,10,52,0,154,0,0,154,16865,6627,1604,6674,1960,491,6136,569,1035,68,6606,13,1947,8550,6635,1915,33498.8158,0,0,18250.2713,0,0,305.6856,86828.4552,15211,2350,1854,5331,4024,1198,454,7310,1316,837,2453,1856,596,252,7901,1034,1017,2878,2168,602,202,2036,1832.5679,1055.883,11855,11835,6687,0.5186,0.5641
51169030200,VA00_DUFFIELD,51,VA,3.66478831129,-8.28295683649,3.6673956,-8.2809155,112.42,20,3,4,2,1,0,0,0,1,4,0,1,0,0,2,0,0,1,0,0,0,0,1,0,16,3,1,1,1,0,0,0,0,3,0,1,1,1,0,1,0,1,1,0,0,1,0,0,2149,112,93,105,57,42,30,28,84,152,154,180,154,162,175,143,64,74,57,63,78,63,44,35,1904,85,104,100,68,30,15,19,64,93,103,110,131,141,137,135,62,93,52,62,101,77,64,58,1933,0,0,0,1933,1576,357,477,742,357,3603,1346,1488,769,2.8875,37.0661,696,693,147,0,696,0,693,0,147,62,1400,3624,275,404,52,116,328,196,2253,978,75,0,0,0,0,0,0,61,0,61,3618,564,549,450,0,99,0,15,0,0,15,3227,1101,263,1321,542,62,1039,124,139,10,1311,0,542,1462,1145,317,35588,0,0,16923,0,0,247,80100,2810,533,309,1142,593,169,64,1224,196,138,527,227,103,33,1586,337,171,615,366,66,31,408,617.5985,161.7931,2478,6983,1063,0.3966,0.429
51169030300,VA02_FORT BLACKMORE,51,VA,3.67951804216,-8.2634597818,3.6770323,-8.2641915,155.17,16,2,3,1,0,0,0,0,2,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,21,3,4,0,2,1,0,0,0,1,2,1,1,0,2,0,3,0,0,0,0,1,0,0,1791,102,80,111,65,52,21,16,44,92,93,122,137,137,138,143,54,71,48,64,82,50,45,24,1824,92,95,101,74,35,21,19,63,82,94,113,127,123,161,154,57,73,44,68,87,65,39,37,2134,0,0,0,2134,1573,561,454,784,335,3674,1299,1584,791,2.885,23.6777,527,548,71,0,527,0,548,0,71,5,1435,3533,132,734,376,349,317,10,1615,1084,241,36,0,25,18,0,18,22,5,17,3674,0,0,0,0,0,0,0,0,0,0,2836,1246,224,1144,222,105,1141,90,134,6,1138,0,222,1440,1126,314,25540,0,0,14530,0,0,185,69600,2524,383,441,993,536,32,139,1265,220,232,471,259,11,72,1259,163,209,522,277,21,67,104,204.9491,49.1298,701,1136,327,0.4724,0.4665
51169030400,VA01_FORT BLACKMORE,51,VA,3.67492972564,-8.25184097609,3.6749625,-8.248738,113.96,42,7,5,7,1,1,0,0,1,1,8,4,1,2,2,0,1,0,0,0,1,0,0,0,28,6,5,3,0,0,1,0,0,3,2,2,1,1,0,1,0,0,0,0,1,1,1,0,1910,105,76,109,74,51,18,19,47,88,112,118,124,156,179,166,47,76,48,78,85,78,36,20,1902,91,98,101,56,30,22,18,55,97,93,128,140,146,147,127,64,90,67,66,95,86,44,41,2096,0,0,0,2096,1666,430,493,813,360,3922,1383,1713,826,2.8751,34.4145,415,471,240,0,415,0,471,11,229,40,1579,3622,155,554,229,234,236,159,2055,1024,161,61,3,39,0,0,0,37,5,28,3922,0,0,0,0,0,0,0,0,0,0,2815,970,381,1074,390,91,879,182,199,0,1074,0,390,1619,1446,173,32159,0,0,19521,0,0,329,74900,2583,397,352,1193,535,72,34,1268,223,178,581,234,49,3,1315,174,174,612,301,23,31,334,167.2575,95.3218,2219,1400,865,0.2854,0.3898
51169030600,VA00_GATE CITY,51,VA,3.6655139838,-8.24691341903,3.66384314181,-8.25371976532,153.98,61,4,5,7,3,6,1,2,4,5,6,3,6,5,0,1,0,0,2,0,0,0,1,0,30,5,4,3,2,2,1,0,1,1,2,3,2,2,0,1,0,0,1,0,0,0,0,0,5329,242,300,301,208,122,59,50,153,272,290,311,378,430,407,397,158,225,141,215,270,166,144,90,5776,287,259,343,185,106,54,50,156,290,286,348,405,392,415,418,178,282,144,216,314,233,202,213,5753,2164,2164,0,3589,4960,793,1644,2101,1215,11326,4510,4218,2598,2.8383,74.1272,3045,1674,166,27,3018,0,1674,0,166,74,5015,11979,485,1451,516,797,823,305,7602,3564,440,76,18,19,0,0,0,124,25,95,11335,88,79,0,0,79,0,9,0,0,9,9705,3827,1065,3465,1348,534,3293,542,523,92,3373,9,1339,5089,3686,1403,36819.5453,0,0,20145.0871,0,0,321.9316,93777.3196,8890,1255,767,3287,2357,798,426,4470,729,361,1637,1129,408,206,4420,526,406,1650,1228,390,220,935,877.9506,481.2274,5611,5701,3092,0.5147,0.5511
51171040500,VA00_WOODSTOCK,51,VA,3.89088497271,-7.84945338509,3.89214451408,-7.84695299568,332.65,905,128,95,79,48,42,19,14,54,95,75,63,64,40,30,25,5,4,4,5,6,5,3,2,775,115,94,80,39,30,13,9,30,67,82,60,55,32,29,7,6,7,1,7,4,4,4,0,13303,768,779,848,540,324,133,114,407,753,689,804,892,1047,1023,1006,362,560,298,466,565,449,255,221,14243,768,778,805,480,290,107,141,482,771,680,845,954,1082,1074,1009,361,572,389,470,684,548,457,496,14162,6505,0,6505,7657,12308,1854,5650,3070,3588,30156,15444,5808,8904,3.0157,91.4712,8869,3185,2026,0,8869,21,3164,8,2018,958,11770,30228,865,1626,1217,1398,1511,1358,22253,8409,411,101,12,78,9,0,9,172,41,117,30188,272,240,91,0,149,0,32,0,0,32,23607,9025,2286,9310,2986,1518,7507,1303,983,142,9168,36,2950,12728,8722,4006,52825.6285,0,0,24976.2372,0,0,588.3867,226164.6641,21375,1130,2330,8745,5333,2341,1496,10227,486,1227,4355,2278,1124,757,11148,644,1103,4390,3055,1217,739,3435,3039.0546,2348.5971,16913,15967,12230,0.6837,0.7231
51171040700,VA00_MOUNT JACKSON,51,VA,3.87941468032,-7.8730276561,3.87751780273,-7.86967986408,127.53,294,28,28,19,19,9,2,5,13,39,19,27,36,16,17,5,4,2,1,0,1,3,1,0,253,27,33,37,19,10,3,2,13,15,12,24,19,7,14,7,1,1,2,3,2,0,1,1,3030,129,167,177,120,71,27,16,101,134,144,160,224,260,245,244,107,137,87,109,158,110,61,42,3053,128,144,173,113,54,23,25,63,151,144,170,232,222,258,247,99,152,87,134,171,105,86,72,4429,0,0,0,4429,2799,1630,1303,827,669,6815,3323,1683,1809,2.9424,53.6672,1766,604,338,0,1766,0,604,0,338,141,2511,6442,243,637,407,205,556,148,4246,1988,261,56,0,39,28,12,16,117,0,114,6844,29,0,0,0,0,0,29,0,0,29,4996,1857,584,1757,798,433,1424,376,208,50,1707,25,773,2652,1922,730,46046.1324,41607,0,23020.0496,25997,0,581.1096,183214.0479,4589,381,638,1533,1214,616,207,2216,209,324,701,575,320,87,2373,172,314,832,639,296,120,811,537.8309,271.7023,3814,1844,981,0.335,0.2572
51171040800,VA00_NEW MARKET,51,VA,3.86797617992,-7.86751345972,3.8660495,-7.8673909,48.6,185,22,18,19,11,6,2,4,7,13,11,18,18,18,2,4,2,3,1,4,0,1,1,0,165,16,17,14,14,7,3,6,10,9,19,11,10,8,5,5,0,5,2,1,2,1,0,0,2047,102,99,95,100,45,22,13,63,72,95,96,132,150,171,181,75,97,56,82,103,76,64,58,2210,88,96,101,79,38,22,19,57,90,88,99,135,176,191,166,59,115,68,92,120,86,101,124,2285,0,0,0,2285,1969,316,850,507,612,4595,2212,966,1417,2.9247,97.1445,1353,522,174,0,1353,0,522,0,174,165,1771,4464,125,315,452,207,297,78,2990,1239,82,6,0,6,0,0,0,55,0,32,4612,126,109,0,0,109,0,17,0,0,17,3634,1445,404,1336,449,214,1231,222,182,42,1294,0,449,1936,1395,541,39748,2499,0,23440,19195,0,448,177500,3270,218,368,1419,813,261,191,1653,105,187,750,382,114,115,1617,113,181,669,431,147,76,602,349.1574,168.7509,2619,1180,537,0.2803,0.205
51173030302,VA00_MARION,51,VA,3.68338268193,-8.15089940342,3.68191869605,-8.15456795815,395.04,266,34,24,15,14,12,5,4,20,30,32,21,13,11,7,12,1,3,1,0,3,2,2,0,237,36,36,26,5,14,4,2,11,21,18,15,10,10,3,9,3,2,1,2,0,5,3,1,12654,754,726,797,519,297,127,146,373,593,709,855,896,998,962,914,359,528,305,406,573,396,263,158,13399,631,668,722,492,288,162,118,409,633,717,919,917,956,1000,1012,413,581,312,434,622,549,418,426,13202,3800,0,3800,9402,11376,1826,4153,3853,3370,26776,11180,7797,7799,2.9076,69.7396,8035,2095,607,0,8035,0,2095,11,596,373,10764,26859,2251,2904,1439,1620,1824,975,15846,7519,977,303,112,144,77,18,30,376,141,128,26944,774,606,199,0,301,106,168,0,0,168,21740,8346,2017,8549,2828,1266,7080,966,1051,126,8423,8,2820,11137,8123,3014,35524.9665,7679.7447,0,19951.7835,4997.3467,0,353.5368,92590.2007,19535,2076,2616,7170,4813,2018,842,9289,1187,1354,3564,1965,828,391,10246,889,1262,3606,2848,1190,451,3105,2952.4987,2226.3693,16843,16341,12408,0.717,0.7367
51179010206,VA00_STAFFORD,51,VA,3.84529396664,-7.74404165754,3.84622454908,-7.74334722718,76.25,4075,484,469,449,273,117,57,57,176,339,350,345,304,260,191,90,25,29,14,14,16,11,3,2,4219,450,466,441,261,128,64,44,189,339,382,369,338,272,171,120,36,46,10,26,27,22,10,8,24074,1527,1724,2018,1368,670,294,249,1004,1524,1395,1651,2089,2471,2091,1493,502,637,284,350,329,211,122,71,23296,1485,1697,1911,1318,536,256,263,867,1385,1368,1666,2241,2406,1982,1391,463,548,293,322,315,242,163,178,24784,22193,22193,0,2591,23656,1128,16574,1768,5314,73311,53353,4183,15775,3.495,980.3519,13209,10130,10437,4,13205,180,9950,842,9595,4209,18625,70026,1698,966,804,889,1897,1485,62287,18844,563,133,54,62,81,38,9,227,62,119,73341,1444,1414,1315,42,57,0,30,0,0,30,46578,20571,1528,22641,1838,7080,13491,1042,486,1553,21088,64,1774,22834,18003,4831,97954.6769,75460.8477,0,35266.9682,29261.3821,0,1194.3413,372583.1917,42898,1024,2056,10559,13689,9487,6083,21026,643,1039,4925,5987,4619,3813,21872,381,1017,5634,7702,4868,2270,2164,1954.4809,960.8349,10710,9394,4697,0.444,0.4386
51183870300,VA00_WAVERLY,51,VA,3.70186668692,-7.70532988057,3.7011768115,-7.70533870897,75.61,87,6,4,4,2,2,3,6,7,21,8,9,5,4,6,0,0,0,0,0,0,0,0,0,62,14,10,4,1,0,1,1,9,7,4,6,2,1,0,2,0,0,0,0,0,0,0,0,881,33,38,52,41,22,8,12,22,41,40,53,59,70,79,80,26,46,18,31,40,33,20,17,892,31,38,39,28,20,6,7,22,41,32,53,55,53,67,82,36,44,29,38,44,41,37,49,2148,0,0,0,2148,1843,305,623,558,662,4478,1771,1123,1584,3.0519,61.2121,1552,706,224,1,1551,1,705,6,218,55,1783,5328,395,335,173,516,632,244,3033,1192,116,0,0,0,18,0,0,94,36,18,4522,150,106,0,0,106,0,44,0,0,44,4441,1862,359,1739,481,255,1607,222,137,36,1703,2,479,1838,1179,659,37483.4684,0,0,17285.7906,0,0,410.8786,102203.4775,3688,622,425,1760,586,203,92,1650,386,218,729,200,82,35,2038,236,207,1031,386,121,57,539,230.0744,106.1434,2556,988,491,0.1969,0.1921
51185020200,VA00_FALLS MILLS,51,VA,3.72938754273,-8.1303689628,3.72830667813,-8.12557538117,146.95,156,14,13,8,4,5,6,9,12,14,19,10,9,9,7,5,2,2,1,2,2,1,2,0,121,18,11,9,2,5,3,3,5,16,5,5,3,9,5,2,4,2,1,4,2,2,4,1,15359,846,790,888,571,409,209,172,559,878,991,990,990,1035,1148,1239,480,659,333,494,612,479,326,261,16317,778,791,805,528,431,216,180,542,828,970,945,935,1040,1277,1254,529,677,417,525,796,698,551,604,17198,11420,0,11420,5778,15171,2027,4881,5966,4324,34739,13028,12072,9639,2.9131,247.1142,9690,1913,963,9,9681,0,1913,49,914,567,14427,34957,3271,4680,2026,2217,3404,820,18539,9307,1470,362,101,157,88,47,28,577,120,353,34767,1575,1267,1023,6,238,0,308,280,0,28,28382,11130,2666,10943,3643,1573,9557,1628,1038,51,10892,57,3586,14994,10817,4177,32479.8171,0,0,18590.4336,0,0,352.1743,71213.7561,25446,2498,2846,9735,6355,2638,1374,12029,1350,1509,4652,2532,1348,638,13417,1148,1337,5083,3823,1290,736,3531,4170.1492,2005.0673,19304,23524,11168,0.5678,0.5785
51185020900,VA00_RICHLANDS,51,VA,3.71151136654,-8.173964353,3.70937107337,-8.17776959799,292.82,37,4,3,0,3,3,0,0,1,3,5,2,1,3,2,1,0,0,2,0,2,2,0,0,30,2,2,1,2,1,0,0,0,1,2,2,1,2,3,2,0,2,0,1,6,0,0,0,9358,517,559,584,361,216,118,89,299,541,576,620,589,632,812,799,308,380,222,234,371,270,162,99,9964,492,548,525,336,207,97,101,294,538,551,622,631,788,871,806,315,388,231,331,453,365,269,205,9360,4614,0,4614,4746,8318,1042,2822,3427,2069,19625,7809,7231,4585,2.881,67.3578,4883,1844,708,8,4875,14,1830,18,690,152,7962,20159,906,2945,1696,975,1577,1429,10631,5915,914,242,8,153,92,50,42,298,23,196,19683,99,41,0,0,41,0,58,0,0,58,16027,6468,1194,6598,1767,777,5691,517,677,9,6589,0,1767,8114,6121,1993,34570.8525,0,0,18171.5048,7457,0,323.8053,75254.5989,14330,2065,2225,4501,4172,963,404,6830,1114,1229,2031,1795,446,215,7500,951,996,2470,2377,517,189,2389,2315.4068,1444.0146,13191,13548,7976,0.6044,0.6047
51185021100,VA00_NORTH TAZEWELL,51,VA,3.71709495814,-8.15023288441,3.71627569728,-8.15083633828,313.37,81,7,7,4,4,2,0,0,5,9,9,6,4,3,6,4,1,0,2,0,4,2,2,0,48,7,3,7,4,0,1,0,4,2,4,5,2,1,1,2,2,0,1,0,1,1,0,0,7994,388,431,543,338,202,82,74,190,358,468,492,503,577,626,696,273,384,208,283,346,231,175,126,8596,370,427,474,341,170,56,61,214,393,454,526,516,635,716,734,270,400,202,324,400,350,269,294,8420,3102,0,3102,5318,7344,1076,2478,3081,1785,17239,6849,6433,3957,2.8956,55.9115,3953,1499,482,0,3953,0,1499,0,482,132,6949,17058,1099,1888,1049,944,1292,687,10099,4870,683,143,52,58,93,0,93,206,0,198,17302,282,219,0,2,217,0,63,0,0,63,13773,5320,1516,5023,1914,1093,4227,752,764,0,5023,10,1904,7081,5059,2022,33464.4434,0,0,19658.9424,0,0,359.5054,86539.6719,12581,1516,1178,4350,3202,1625,710,6217,872,481,2234,1473,844,313,6364,644,697,2116,1729,781,397,1786,1617.3178,963.4638,9177,7582,4436,0.5395,0.4834
51187020400,VA00_FRONT ROYAL,51,VA,3.89087410333,-7.82074241607,3.89250827063,-7.8179260507,213.47,641,80,60,56,39,22,9,10,24,43,52,63,52,44,35,23,3,6,4,3,7,2,2,2,677,79,77,79,41,20,7,6,25,52,70,46,49,34,34,19,4,6,6,6,7,5,2,3,16573,1016,1047,1115,681,476,218,204,527,884,959,1053,1313,1550,1383,1213,420,529,304,445,510,346,229,151,16772,1005,1015,1077,694,439,178,198,552,875,939,1083,1229,1495,1383,1140,391,613,328,444,573,429,343,349,16034,7727,0,7727,8307,14085,1949,8090,2489,3506,36850,22929,4915,9006,3.2087,176.024,8255,4284,4918,42,8213,9,4275,74,4844,1045,13115,36472,1832,1652,974,1737,1847,869,27561,9765,708,168,52,60,57,7,50,309,101,137,36898,725,365,126,0,239,0,360,312,0,48,27901,11709,2024,11551,2617,2282,9427,1231,793,278,11273,26,2591,14160,10591,3569,60393.9439,10074.5915,0,29098.5673,18272.9412,9338,723.0689,265227.0607,24876,1519,2629,9141,6275,3287,2025,12227,742,1227,4420,2999,1671,1168,12649,777,1402,4721,3276,1616,857,3087,2941.6373,2141.9055,15401,15225,11264,0.6938,0.7314
51191010300,VA00_ABINGDON,51,VA,3.67530657061,-8.19153155761,3.67371888394,-8.1907983392,552.12,359,32,43,22,12,6,13,5,19,50,40,33,22,17,19,5,0,6,1,4,3,4,2,1,247,34,28,20,12,8,2,5,8,18,15,21,12,17,8,8,3,7,3,2,5,6,3,2,22391,1090,1251,1291,790,634,275,280,779,1236,1272,1434,1575,1742,1778,1712,694,935,567,707,1003,685,403,258,23210,1062,1217,1217,766,561,279,273,645,1178,1223,1490,1525,1731,1930,1755,707,990,540,835,1116,859,673,638,22343,5404,5404,0,16939,19773,2570,7669,6858,5246,45823,20615,14040,11168,2.8788,85.9383,13392,4722,1251,24,13368,0,4722,27,1224,507,19269,46328,2944,4505,3121,2947,3101,1361,28349,13789,1523,363,37,193,86,0,76,670,128,447,46063,1625,744,617,0,127,0,881,641,0,240,38131,14500,3651,15208,4772,2155,12345,1845,1806,242,14966,0,4772,19776,14437,5339,39927.3991,1624.35,0,22114.8367,878.3429,0,426.0127,124895.657,34283,3202,3785,11342,9088,4260,2606,16292,1648,2069,5355,3957,1923,1340,17991,1554,1716,5987,5131,2337,1266,4992,5237.147,3381.4825,23141,22641,14629,0.6774,0.6322
