PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PP12CI2,PP12CI3,PP12CI4,PP12CI5,PP12CI6,PP12CI7,PP12CI8,PP12CI9,PP12CI10,PP12CI11,PP12CI12,PP12CI13,PP12CI14,PP12CI15,PP12CI16,PP12CI17,PP12CI18,PP12CI19,PP12CI20,PP12CI21,PP12CI22,PP12CI23,PP12CI24,PP12CI25,PP12CI26,PP12CI27,PP12CI28,PP12CI29,PP12CI30,PP12CI31,PP12CI32,PP12CI33,PP12CI34,PP12CI35,PP12CI36,PP12CI37,PP12CI38,PP12CI39,PP12CI40,PP12CI41,PP12CI42,PP12CI43,PP12CI44,PP12CI45,PP12CI46,PP12CI47,PP12CI48,PP12CI49,PP12DI2,PP12DI3,PP12DI4,PP12DI5,PP12DI6,PP12DI7,PP12DI8,PP12DI9,PP12DI10,PP12DI11,PP12DI12,PP12DI13,PP12DI14,PP12DI15,PP12DI16,PP12DI17,PP12DI18,PP12DI19,PP12DI20,PP12DI21,PP12DI22,PP12DI23,PP12DI24,PP12DI25,PP12DI26,PP12DI27,PP12DI28,PP12DI29,PP12DI30,PP12DI31,PP12DI32,PP12DI33,PP12DI34,PP12DI35,PP12DI36,PP12DI37,PP12DI38,PP12DI39,PP12DI40,PP12DI41,PP12DI42,PP12DI43,PP12DI44,PP12DI45,PP12DI46,PP12DI47,PP12DI48,PP12DI49,PP12EI2,PP12EI3,PP12EI4,PP12EI5,PP12EI6,PP12EI7,PP12EI8,PP12EI9,PP12EI10,PP12EI11,PP12EI12,PP12EI13,PP12EI14,PP12EI15,PP12EI16,PP12EI17,PP12EI18,PP12EI19,PP12EI20,PP12EI21,PP12EI22,PP12EI23,PP12EI24,PP12EI25,PP12EI26,PP12EI27,PP12EI28,PP12EI29,PP12EI30,PP12EI31,PP12EI32,PP12EI33,PP12EI34,PP12EI35,PP12EI36,PP12EI37,PP12EI38,PP12EI39,PP12EI40,PP12EI41,PP12EI42,PP12EI43,PP12EI44,PP12EI45,PP12EI46,PP12EI47,PP12EI48,PP12EI49,PP12FI2,PP12FI3,PP12FI4,PP12FI5,PP12FI6,PP12FI7,PP12FI8,PP12FI9,PP12FI10,PP12FI11,PP12FI12,PP12FI13,PP12FI14,PP12FI15,PP12FI16,PP12FI17,PP12FI18,PP12FI19,PP12FI20,PP12FI21,PP12FI22,PP12FI23,PP12FI24,PP12FI25,PP12FI26,PP12FI27,PP12FI28,PP12FI29,PP12FI30,PP12FI31,PP12FI32,PP12FI33,PP12FI34,PP12FI35,PP12FI36,PP12FI37,PP12FI38,PP12FI39,PP12FI40,PP12FI41,PP12FI42,PP12FI43,PP12FI44,PP12FI45,PP12FI46,PP12FI47,PP12FI48,PP12FI49,PP12GI2,PP12GI3,PP12GI4,PP12GI5,PP12GI6,PP12GI7,PP12GI8,PP12GI9,PP12GI10,PP12GI11,PP12GI12,PP12GI13,PP12GI14,PP12GI15,PP12GI16,PP12GI17,PP12GI18,PP12GI19,PP12GI20,PP12GI21,PP12GI22,PP12GI23,PP12GI24,PP12GI25,PP12GI26,PP12GI27,PP12GI28,PP12GI29,PP12GI30,PP12GI31,PP12GI32,PP12GI33,PP12GI34,PP12GI35,PP12GI36,PP12GI37,PP12GI38,PP12GI39,PP12GI40,PP12GI41,PP12GI42,PP12GI43,PP12GI44,PP12GI45,PP12GI46,PP12GI47,PP12GI48,PP12GI49
51185020200,VA00_FALLS MILLS,51,VA,3.72938754273,-8.1303689628,3.72830667813,-8.12557538117,146.95,38,3,4,3,3,0,0,0,1,3,0,2,2,5,2,2,0,0,1,3,1,3,0,0,34,1,2,1,1,2,0,2,1,4,3,2,1,5,3,1,0,0,0,3,0,0,1,1,50,1,2,0,0,3,2,1,0,4,4,8,3,3,3,4,2,0,3,2,1,3,1,0,65,2,5,4,0,0,2,1,9,5,4,3,1,2,6,11,2,2,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,6,4,1,2,1,5,1,3,4,2,3,4,2,2,0,0,0,0,0,0,0,0,24,6,1,2,3,0,0,0,2,5,0,1,0,2,0,0,0,1,0,1,0,0,0,0,302,75,42,49,20,6,7,6,9,10,5,7,9,14,13,5,2,7,1,5,6,0,4,0,288,68,44,27,12,9,7,8,7,12,8,16,7,11,9,11,4,5,3,3,5,5,5,2
51185020900,VA00_RICHLANDS,51,VA,3.71151136654,-8.173964353,3.70937107337,-8.17776959799,292.82,11,0,0,0,1,3,0,0,0,2,0,0,0,0,2,1,0,0,1,0,1,0,0,0,9,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,60,3,3,6,2,1,0,0,3,3,2,6,0,5,3,3,3,6,2,3,3,0,2,1,59,1,2,2,0,0,0,1,3,4,2,6,4,2,7,7,2,5,1,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,2,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,4,6,8,5,6,1,1,6,5,4,1,2,4,1,6,1,1,1,2,1,3,1,0,55,8,6,7,3,0,2,1,3,1,0,2,2,4,4,3,2,0,1,4,0,1,1,0
51185021100,VA00_NORTH TAZEWELL,51,VA,3.71709495814,-8.15023288441,3.71627569728,-8.15083633828,313.37,18,1,1,0,1,0,0,0,1,0,1,3,2,3,1,1,1,1,0,1,0,0,0,0,18,0,2,3,2,0,0,1,0,1,2,1,1,1,1,1,0,0,0,1,0,1,0,0,61,6,3,3,4,0,0,0,4,3,4,4,1,4,5,2,4,2,2,4,4,1,1,0,81,2,7,8,5,0,0,0,1,3,8,6,7,3,6,6,3,5,3,3,0,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,4,6,1,0,0,0,1,4,7,6,4,3,1,3,0,0,0,0,0,0,1,1,0,21,2,5,1,2,0,0,0,1,2,3,2,1,0,0,0,1,0,0,0,0,1,0,0,81,19,11,15,10,1,0,0,0,1,1,0,5,2,5,1,1,1,1,1,1,1,4,0,92,10,15,20,5,1,0,2,1,2,2,5,3,5,4,5,3,0,1,4,0,1,2,1
51187020400,VA00_FRONT ROYAL,51,VA,3.89087410333,-7.82074241607,3.89250827063,-7.8179260507,213.47,68,4,6,5,4,3,1,1,2,6,2,5,7,6,4,3,3,3,0,0,1,2,0,0,62,4,4,8,2,3,1,1,1,2,1,9,4,5,6,3,1,0,0,0,1,5,0,1,154,10,11,15,9,6,2,3,8,7,8,13,16,9,10,7,4,6,1,1,3,3,1,1,206,7,22,11,11,6,2,5,5,7,18,29,23,14,16,11,3,3,2,3,1,2,5,0,6,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,208,21,13,22,16,7,3,1,8,20,15,27,18,19,10,1,1,1,2,0,2,1,0,0,168,16,19,26,9,5,0,3,6,12,20,14,13,7,7,9,1,1,0,0,0,0,0,0,412,85,61,55,30,15,7,8,8,16,13,26,11,16,15,14,6,8,3,4,3,7,0,1,407,60,70,61,27,9,8,4,10,24,25,24,11,17,19,14,7,4,1,2,7,3,0,0
51191010300,VA00_ABINGDON,51,VA,3.67530657061,-8.19153155761,3.67371888394,-8.1907983392,552.12,42,2,1,6,1,1,0,0,0,3,1,2,1,4,8,6,0,1,1,3,0,0,1,0,39,4,2,3,2,0,0,0,2,4,2,1,5,5,2,3,0,0,1,1,1,1,0,0,87,6,8,6,1,4,1,0,3,15,7,11,8,4,5,3,1,3,0,1,0,0,0,0,93,11,11,3,1,4,1,0,2,15,10,6,10,4,4,5,1,0,1,1,1,2,0,0,7,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,131,12,10,5,6,2,5,2,10,21,26,15,2,6,5,1,0,1,0,1,1,0,0,0,73,10,10,7,4,2,1,3,3,8,5,2,3,7,3,1,1,0,1,1,0,1,0,0,156,27,20,11,5,6,6,3,5,7,5,5,6,13,10,4,2,2,3,3,7,4,1,1,179,29,16,14,8,10,3,2,7,16,6,5,5,6,9,12,3,6,7,3,2,6,4,0
51193010100,VA00_HAGUE,51,VA,3.80843992722,-7.67086322632,3.80890075806,-7.67101985368,151.47,15,0,0,0,0,1,0,1,0,2,0,1,1,0,1,1,0,2,0,3,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,1,2,0,2,0,0,0,8,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,30,0,2,3,0,1,0,0,3,5,1,0,0,4,3,2,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,13,9,9,10,12,7,3,11,17,19,18,4,10,4,5,0,1,0,1,1,0,1,0,96,11,13,9,9,1,1,0,5,12,14,6,4,3,3,4,0,1,0,0,0,0,0,0,105,15,11,15,4,2,2,2,10,7,5,3,5,7,3,3,1,4,1,0,3,2,0,0,71,8,11,9,2,1,4,4,2,3,2,4,6,4,2,2,1,2,1,0,2,0,0,1
51195931000,VA02_NORTON,51,VA,3.70310857112,-8.26716649601,3.70232756441,-8.26422519026,105.51,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,9,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
51195931200,VA00_BIG STONE GAP,51,VA,3.68431826187,-8.2864422754,3.68427488399,-8.28281650344,256.42,18,0,0,2,0,0,0,0,0,0,0,0,3,4,2,3,2,0,1,0,0,1,0,0,16,0,0,1,2,0,0,1,0,0,1,3,2,1,1,0,0,1,0,1,0,0,1,1,25,1,1,2,0,0,0,0,1,0,3,2,2,1,2,2,1,3,1,1,2,0,0,0,30,0,1,1,1,0,0,0,0,2,3,4,0,2,2,3,2,1,0,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,3,1,0,0,0,0,3,8,10,5,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,1,0,1,1,0,2,2,1,2,0,0,0,0,0,0,0,0,108,20,13,12,7,0,1,0,4,1,7,6,2,5,9,4,3,4,1,3,3,1,2,0,102,20,14,14,4,1,1,1,1,1,3,0,7,3,5,4,2,4,2,4,7,2,1,1
51195931700,VA00_SAINT PAUL,51,VA,3.69421081023,-8.22856890246,3.69134642629,-8.22969928738,300.19,16,1,1,0,1,0,0,0,0,0,1,3,2,3,0,2,0,1,0,0,1,0,0,0,10,0,1,1,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,1,1,0,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6,4,1,5,2,0,0,5,16,9,4,7,1,3,4,0,0,1,0,0,0,0,0,39,10,2,6,1,0,1,1,1,3,9,2,0,2,1,0,0,0,0,0,0,0,0,0,46,3,3,7,4,2,2,1,0,2,1,3,1,6,4,1,2,0,0,0,2,1,1,0,51,2,2,10,3,0,0,0,2,2,2,2,5,4,1,2,3,1,2,0,3,5,0,0
51197050100,VA02_WYTHEVILLE,51,VA,3.69951715932,-8.09759244732,3.6963925,-8.1000488,91.75,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,1,0,3,0,0,0,2,1,2,2,2,0,2,0,1,1,0,1,0,0,0,0,22,2,1,2,1,0,0,0,0,2,1,3,2,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1,0,0,1,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,40,6,9,7,3,1,1,0,1,3,0,2,2,1,1,1,0,0,0,0,1,0,0,1,44,10,5,7,4,3,1,0,2,1,2,1,2,0,2,2,1,0,0,0,0,0,1,0
51197050200,VA01_WYTHEVILLE,51,VA,3.68983384866,-8.11677675367,3.69134313982,-8.11369549121,291.31,21,1,2,0,1,1,0,0,0,1,3,2,1,4,2,1,0,0,0,1,0,0,1,0,12,2,0,1,0,0,0,0,0,1,1,0,2,1,2,0,1,0,0,1,0,0,0,0,33,1,4,2,2,1,0,0,0,2,2,4,2,5,1,0,2,3,1,0,1,0,0,0,39,1,3,3,1,0,0,0,0,5,3,7,1,3,3,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,49,6,5,3,4,0,1,2,3,3,5,6,7,0,1,1,0,0,0,0,0,1,1,0,23,4,5,2,2,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,100,16,13,21,7,1,2,0,2,5,2,4,9,5,4,2,1,0,0,3,1,0,2,0,119,24,28,14,5,1,1,1,2,4,4,4,6,1,9,4,4,2,3,0,1,0,0,1
51197050402,VA00_MAX MEADOWS,51,VA,3.6895995926,-8.08725536832,3.6890963,-8.0886349,78.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,23,1,2,3,0,2,0,1,1,3,0,1,2,2,2,2,0,0,0,0,1,0,0,0,18,2,0,0,2,1,1,0,1,1,0,1,2,3,1,0,0,1,0,0,0,1,0,1
51199050401,VA00_YORKTOWN,51,VA,3.71966373677,-7.6464542509,3.71807276846,-7.64646262278,37.87,37,2,3,4,2,0,2,0,4,3,0,2,2,3,3,4,0,2,0,0,1,0,0,0,31,2,3,2,0,0,0,0,0,3,1,4,2,5,1,3,0,3,1,1,0,0,0,0,351,17,29,31,18,12,2,3,15,15,20,28,22,25,53,17,6,5,4,12,5,8,3,1,469,19,37,36,23,6,0,0,9,16,20,47,35,45,56,34,16,21,8,12,9,10,7,3,17,0,3,1,1,0,2,0,1,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,16,0,0,3,1,1,0,0,0,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,147,11,20,10,16,6,2,1,5,15,12,18,10,7,3,5,2,0,0,1,1,1,1,0,140,11,14,15,6,1,1,0,8,13,15,13,9,16,9,1,1,1,2,1,1,0,2,0,305,47,52,38,26,8,6,3,17,16,12,12,19,17,7,6,2,2,5,1,2,2,3,2,308,49,46,56,30,12,6,2,10,15,17,15,9,7,13,7,0,5,1,3,1,3,1,0
51199051000,VA00_WILLIAMSBURG,51,VA,3.73075115014,-7.67359449021,3.72905929888,-7.67393837068,206.04,161,6,7,9,15,5,4,3,6,12,7,16,9,18,8,14,2,6,1,2,7,1,1,2,149,10,5,11,11,4,4,4,5,9,3,10,16,13,14,10,3,5,4,1,3,0,3,1,1208,41,65,63,44,109,59,69,94,112,91,82,74,73,72,44,11,23,15,16,26,10,7,8,1501,58,72,86,36,113,70,74,102,99,94,108,92,109,104,92,26,33,18,22,34,31,19,9,34,0,3,4,3,2,2,0,4,1,4,0,1,3,1,3,0,1,0,0,0,2,0,0,50,2,2,5,5,1,0,1,5,1,1,3,4,5,5,7,1,0,0,0,1,1,0,0,806,76,65,59,34,30,32,27,69,95,111,58,51,34,28,15,6,2,0,7,2,3,2,0,676,85,60,53,30,34,15,26,52,85,66,49,44,26,23,7,2,6,4,6,2,0,0,1,1274,198,185,185,105,70,48,33,76,70,64,41,49,36,28,32,7,9,2,11,10,7,5,3,1389,214,188,149,97,98,53,33,83,74,66,63,65,61,47,26,7,13,9,6,15,6,8,8
51510200201,VA01_ALEXANDRIA,51,VA,3.88217535275,-7.71016554988,3.88235054076,-7.71036767884,21.28,492,37,27,23,9,13,12,4,26,66,48,50,40,46,29,18,11,13,4,4,6,1,3,2,448,42,25,21,10,9,3,6,22,50,46,52,38,33,18,27,9,11,7,5,3,6,2,3,6601,444,326,266,178,119,56,65,289,882,841,740,498,422,405,298,136,147,78,102,139,84,52,34,7640,419,327,302,157,108,38,53,338,1015,1052,801,552,487,460,424,159,184,113,133,190,141,105,82,88,6,7,0,0,6,0,0,8,11,6,13,8,5,6,2,2,1,0,1,3,1,0,2,97,8,2,1,2,2,3,5,9,11,13,7,9,6,5,2,1,3,0,1,4,0,3,0,9052,908,604,515,291,257,127,191,610,1274,1198,950,742,541,372,211,49,75,29,39,39,11,12,7,7629,849,567,461,300,234,112,122,501,1000,883,691,607,441,337,214,63,60,42,39,49,28,17,12,3652,570,299,209,122,86,46,51,174,395,401,350,243,208,163,121,37,38,25,26,43,25,11,9,3715,508,280,203,118,82,36,42,203,480,393,332,248,181,156,150,52,57,37,40,39,26,23,29
51515050100,VA01_BEDFORD,51,VA,3.73587022644,-7.94822024285,3.7333396265,-7.94944743124,366.14,47,1,4,3,2,1,1,0,4,3,3,5,0,3,6,4,3,1,0,1,1,0,1,0,39,3,7,1,2,0,0,1,0,3,3,2,0,3,2,7,1,2,0,0,1,0,1,0,36,3,5,2,2,0,1,2,0,4,1,4,5,2,1,3,0,1,0,0,0,0,0,0,58,4,5,0,1,1,0,0,3,3,6,7,4,7,5,5,1,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,1,5,9,2,1,1,0,1,7,4,1,1,3,3,2,0,4,0,1,1,0,0,0,42,7,5,7,4,0,1,0,2,1,4,1,0,3,3,1,0,0,0,0,1,2,0,0,179,41,33,25,12,2,2,2,9,6,5,10,4,4,9,4,1,2,2,2,1,2,1,0,182,37,34,20,12,4,3,3,4,6,10,9,8,2,10,8,1,2,1,1,4,2,1,0
51540000302,VA00_CHARLOTTESVILLE,51,VA,3.79300314606,-7.84150772673,3.80144150685,-7.84560780487,774.11,194,13,10,14,12,3,6,3,7,25,23,15,18,16,8,5,1,3,1,4,4,3,0,0,203,18,15,19,10,5,2,2,10,20,12,10,20,13,16,12,4,5,3,1,3,1,1,1,3400,154,120,119,76,348,255,245,362,453,331,248,187,140,119,81,36,33,19,22,31,8,6,7,3852,160,191,129,71,406,287,324,411,434,323,258,214,154,148,120,39,48,22,35,38,20,16,4,35,3,0,4,4,1,1,0,3,7,0,3,1,4,0,3,1,0,0,0,0,0,0,0,43,3,4,3,1,7,1,2,3,2,2,2,6,1,2,2,1,1,0,0,0,0,0,0,1826,232,143,94,76,71,37,43,170,292,218,169,109,69,40,27,5,9,3,8,6,5,0,0,1402,197,122,104,49,56,42,52,121,179,149,108,78,57,34,18,5,13,9,2,2,4,1,0,1845,287,259,217,120,149,82,67,121,136,78,84,53,42,48,39,14,8,9,10,7,8,5,2,2105,305,258,201,124,207,102,83,130,150,129,82,77,60,53,42,10,24,7,20,10,11,9,11
51550020906,VA01_CHESAPEAKE,51,VA,3.66710997478,-7.62940917293,3.67454704985,-7.62560575958,327.18,392,25,21,27,17,12,8,10,23,35,30,22,28,30,36,26,11,9,3,4,7,3,5,0,371,20,19,24,22,14,3,7,16,27,26,19,32,45,38,17,4,13,4,6,8,1,3,3,2994,197,219,222,144,87,29,40,125,183,220,300,239,198,206,201,56,107,47,53,61,37,17,6,3744,230,238,216,153,61,31,36,106,206,311,367,345,323,318,277,97,126,52,71,70,52,32,26,72,2,2,12,1,1,0,1,8,5,7,9,5,5,4,4,3,1,1,0,0,0,0,1,77,3,6,2,5,4,1,3,3,5,8,10,5,4,7,4,4,1,0,0,2,0,0,0,1518,142,103,83,59,50,30,33,153,239,166,148,109,73,60,19,15,10,6,2,5,10,2,1,1102,112,105,79,49,45,18,22,73,138,109,101,72,64,39,19,12,9,5,6,10,7,6,2,2970,543,515,475,247,110,45,49,113,171,133,116,101,97,88,61,11,18,14,12,18,15,10,8,3138,530,452,459,244,116,43,52,125,222,156,164,147,132,105,62,25,17,8,29,19,13,11,7
51550021602,VA02_CHESAPEAKE,51,VA,3.68602151606,-7.6411982574,3.68379944724,-7.63849491595,76.5,288,30,19,17,12,10,4,2,5,19,24,18,23,23,22,19,7,8,6,9,7,3,1,0,325,22,15,24,9,11,5,8,13,25,21,27,25,26,20,18,10,11,7,3,13,3,5,4,1314,65,89,81,45,31,21,15,53,91,125,109,126,105,83,63,34,41,19,30,40,29,15,4,1601,82,99,86,62,25,13,8,53,106,122,162,138,141,124,112,47,48,27,40,45,30,20,11,95,10,14,8,4,0,1,1,11,13,5,8,6,6,4,2,0,0,0,1,0,1,0,0,74,4,9,3,3,1,0,2,0,10,11,5,9,4,3,4,0,3,0,2,0,1,0,0,868,56,58,68,23,25,28,22,73,127,132,83,71,43,25,19,2,2,2,2,3,1,1,2,598,57,45,44,32,17,16,11,41,73,64,46,34,43,32,9,8,6,6,2,4,5,1,2,2055,390,322,282,145,61,40,30,85,117,101,93,91,86,84,37,16,9,9,16,14,11,8,8,2263,412,322,285,127,75,32,20,107,172,135,114,89,95,76,56,26,23,11,20,22,19,13,12
51570830200,VA00_COLONIAL HEIGHTS,51,VA,3.72624206646,-7.74468085286,3.72651898547,-7.74272505029,21.62,30,0,1,1,1,3,1,1,0,2,2,3,1,2,3,2,1,2,1,1,0,2,0,0,33,2,1,3,2,3,0,0,4,1,0,4,1,2,1,2,0,0,1,1,3,0,0,2,176,7,9,16,5,3,4,1,13,21,10,9,13,12,14,12,4,9,2,2,5,4,1,0,240,12,12,9,8,3,3,0,7,17,25,13,27,12,23,24,11,10,5,6,5,4,2,2,7,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,8,1,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,154,21,13,11,6,5,1,7,15,22,11,9,10,7,8,4,1,0,1,1,0,0,1,0,136,20,10,11,12,10,5,2,8,10,7,14,11,10,0,2,1,0,1,0,1,1,0,0,253,44,37,30,17,16,6,6,18,22,17,7,6,6,7,2,2,2,1,3,3,1,0,0,338,45,45,45,13,48,18,7,16,15,14,14,15,9,10,4,1,5,3,2,5,1,1,2
51590000800,VA00_DANVILLE,51,VA,3.66450691131,-7.9401887609,3.66152618745,-7.94134000632,404.38,85,2,7,9,3,1,2,2,2,6,4,8,5,8,7,10,2,2,0,2,1,0,2,0,80,6,3,3,4,2,1,2,2,6,7,5,6,6,5,6,2,4,2,3,3,1,1,0,262,26,15,19,13,5,2,1,10,22,13,22,28,21,20,12,4,3,5,6,9,4,1,1,282,15,23,25,5,3,2,4,4,17,24,27,24,24,23,14,9,12,5,4,4,8,5,1,19,1,2,2,2,4,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,3,0,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,621,76,64,49,18,19,9,15,51,91,56,59,46,25,17,12,6,3,1,2,1,1,0,0,459,66,74,45,31,13,7,5,19,48,49,39,24,11,11,8,1,3,1,1,1,2,0,0,490,100,89,57,36,12,4,8,19,24,22,21,13,20,21,16,7,9,4,0,4,3,1,0,535,117,87,52,35,16,3,5,22,23,28,13,18,28,21,19,4,6,6,4,8,6,11,3
51595890200,VA00_EMPORIA,51,VA,3.6807719166,-7.74349751148,3.67814863757,-7.75178325663,771.49,30,1,0,4,2,0,1,1,2,2,0,4,1,3,1,5,1,0,0,1,1,0,0,0,39,3,3,2,6,0,0,0,1,3,4,4,1,2,2,3,3,0,1,0,0,1,0,0,61,5,1,2,3,1,0,1,5,8,6,7,3,3,6,3,0,0,2,1,4,0,0,0,48,1,3,2,2,0,0,0,1,6,6,5,1,6,2,3,2,0,3,2,0,0,2,1,8,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,12,14,10,3,2,7,4,11,22,24,19,13,2,9,0,0,1,0,0,0,1,0,1,86,14,10,6,2,0,0,1,6,16,11,8,3,2,3,3,1,0,0,0,0,0,0,0,142,22,18,19,8,7,3,3,7,4,8,5,9,6,4,5,2,2,1,0,2,5,1,1,113,30,12,9,10,8,3,1,0,5,4,4,10,1,5,2,4,0,1,0,1,2,0,1
