PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PG_DOC,PF_DOC,PI_DOC,PP_DOC,PS_DOC,PO_DOC,PG_FEDDOC,PS_FEDDOC,PO_FEDDOC,PG_NFEDDOC,PS_NFEDDOC,PO_NFEDDOC,PG_IMG,PS_IMG,PO_IMG,PG_CMG,PS_CMG,PO_CMG,PG_NIMG,PS_NIMG,PO_NIMG,PG_LT50DOC,PS_LT50DOC,PO_LT50DOC,PG_GT50DOC,PS_GT50DOC,PO_GT50DOC,PG_F_DOC,PS_F_DOC,PO_F_DOC,PG_M_DOC,PS_M_DOC,PO_M_DOC,PG_RESDOC,PS_RESDOC,PO_RESDOC,P_PRIM4,P_PRIM4RET,PPA_PC,PPA_PC_3SP,PPA_PC_OB,PPA_PC_OTH,PRHC10,PFQHC10,PFQHCGF,PFQHCGF_FT,PFQHCGF_PT,PFQHCGF_YR,PFQHCGF_SO,PFLALGF,PFLALGF_FT,PFLALGF_PT,PFLALGF_YR,PFLALGF_SO,PRHC_HRSA,PSITE_NA,PSITE_IHS,PSITE_SA,PG_ALOC,PF_ALOC,PI_ALOC,PCRG_DOC,PCRF_DOC,PCRI_DOC,PPOP_GDOC,PCRG_ALOC,PCRF_ALOC,PCRI_ALOC,PARG_ALOC,PARF_ALOC,PARI_ALOC,PDNTFED,PDNTNF_ALL,PDNTNF_PRA,PDNTNF_FTP,PDNTNF_PTP,PDNTNF_PTF,PDNTNF_FTF,PDNTNF_HSP,PDNTNF_ORG,PDNTNF_GOV,PDNTNF_RES,PDNTNF_M,PDNTNF_F,PDNTNF_GEN,PDNTNF_PED,PDNTNF_OTH,PDNTNF_A45,PDNTNF_A55,PDNTNF_A65,PDNTNF_65U,PDNTNF_AUK,PPVT_PC10,PPVT_AM10,PPVT_OBG10,PPVT_ED10,PVDEN_10,PVT_PC10,PVT_AM10,PVT_OBGY10,PVT_ED10,PVT_RHC10,PVT_FQHC10,PCR_PC10,PCR_AM10,PCR_OBGY10,PCR_ED10,PCR_RHC10,PCR_FQHC10,PAR_PC10,PAR_AM10,PAR_OBGY10,PAR_ED10,PAR_RHC10,PAR_FQHC10,PHDEN_10,PHOS_10,PHOS_M10,PHOS_S10,PHDAY_10,PHDAY_M10,PHDAY_S10,PHREIM_10,PHREIM_M10,PHREIM_S10,PACS_10,PCRHOS_10,PCRHOS_M10,PCRHOS_S10,PCRDAY_10,PCRDAY_M10,PCRDAY_S10,PCRREIM_10,PCRREI_M10,PCRREI_S10,PCRACS_10,PARHOS_10,PARHOS_M10,PARHOS_S10,PARDAY_10,PARDAY_M10,PARDAY_S10,PARREIM_10,PARREI_M10,PARREI_S10,PARACS_10,PTMDEN_10,PTMORT_10,PCRTMOR_10,PARTMOR_10,PMDEN_10,PMORT_10,PCRMOR_10,PARMOR_10,PHMDEN_10,PHMORT_10,PCRHMOR_10,PARHMOR_10,PCS_PC10,PCS_AM10,PCS_OBGY10,PCS_ED10,PCS_RHC10,PCS_FQHC10,PCSHOS_10,PCSHOS_M10,PCSHOS_S10,PCSDAY_10,PCSDAY_M10,PCSDAY_S10,PCSREIM_10,PCSREI_M10,PCSREI_S10,PCSACS_10,PCSTMOR_10,PCSMOR_10,PCSHMOR_10,PAS_PC10,PAS_AM10,PAS_OBGY10,PAS_ED10,PAS_RHC10,PAS_FQHC10,PASHOS_10,PASHOS_M10,PASHOS_S10,PASDAY_10,PASDAY_M10,PASDAY_S10,PASREIM_10,PASREI_M10,PASREI_S10,PASACS_10,PASTMOR_10,PASMOR_10,PASHMOR_10,PBENE_N10,PFEMALE_P,PMALE_P,PBLACK_P,PNBLACK_P,PHISP_P,PNHISP_P,PWHITE_P,PNWHITE_P,PPCT00_14,PPCT65_UP,PAGE00_14,PAGE15_64,PAGE65_UP,PAGE00_00,PAGE01_02,PAGE03_04,PAGE05_09,PAGE10_14,PAGE15_19,PAGE20_29,PAGE30_39,PAGE40_49,PAGE50_59,PAGE60_64,PAGE65_69,PAGE70_74,PAGE75_79,PAGE80_84,PAGE85_UP,PW00_14,PW15_64,PW65_UP,PB00_14,PB15_64,PB65_UP,PO00_14,PO15_64,PO65_UP,PH00_14,PH15_64,PH65_UP
51153901508,VA02_GAINESVILLE,51,VA,3.87835625349,-7.76358029941,3.87809995269,-7.76218402047,8.54,4,4,0,0,1,1,0,0,0,4,1,1,1,0,0,0,0,0,3,1,1,4,0,0,0,1,1,2,0,0,2,1,1,0,0,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5786,2.2221,1.6392,25.8448,25.8448,0,3869.25,36.0445,14.3572,10.5909,38.1818,15.5014,13.9908,1,10,10,10,0,0,0,0,0,0,0,8,2,7,1,2,5,3,0,1,1,80.0429,87.9828,14.1129,29.8283,464,1600,3202,142,219,0,0,3.4483,6.9009,0.5772,0.472,0,0,3.5747,7.102,0.5154,0.5245,0,0,519,116,85,31,599,363,236,1259948,469927,790021,28,223.5067,163.7765,59.7303,1154.1426,699.422,454.7206,2427.6455,905.447,1522.1985,53.9499,255.2695,194.7164,62.0814,1320.7924,833.1404,482.982,2684.351,1069.5926,1584.4389,65.4472,595,18,30.2521,40.2977,519,17,32.7553,44.2519,76,-999,-999,-999,0.0862,0.122,0.0484,0.0319,0,0,20.7521,17.7641,10.7279,170.2818,120.9127,77.4005,327.321,169.1545,222.2835,10.1956,7.1305,7.9443,-999,0.0894,0.1255,0.0433,0.0354,0,0,23.7012,21.12,11.1501,194.8692,144.0293,82.211,361.9328,199.82,231.3723,12.3684,9.4983,10.7327,-999,539,0.5007,0.4993,0.1151,0.8849,0.1095,0.8905,0.6522,0.3478,0.0894,0.0463,4264,10496,717,243,492,601,1545,1383,1078,1455,2664,2962,1773,564,311,197,107,61,41,2747,6904,443,416,1279,87,1101,2313,187,515,1124,55
51155210201,VA01_PULASKI,51,VA,3.70367548326,-8.08026284586,3.70455377697,-8.07745675961,102.27,9,3,6,0,12,1,0,0,0,9,12,1,3,1,0,1,0,0,6,11,1,3,3,0,6,9,1,0,2,0,9,10,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5051,4.6927,4.9029,65.0195,21.6732,43.3463,1538,75.8926,33.9019,35.4204,71.8705,32.0122,30.7031,0,3,3,3,0,0,0,0,0,0,0,2,1,3,0,0,1,0,2,0,0,88.6887,92.1421,7.7253,36.8368,1984,10851,17394,245,1704,31,-999,5.4879,8.7858,0.2118,0.8589,15.625,-999,5.4649,8.737,0.2077,0.8845,15.5629,-999,2060,944,767,177,4218,3089,1129,6991473,3977910,3013563,242,458.2524,372.3301,85.9223,2047.5728,1499.5146,548.0583,3393.9189,1931.0243,1462.8947,117.4757,466.587,382.4704,85.5913,2098.9017,1549.1714,553.2977,3458.5802,1998.4644,1468.8131,120.7138,2371,131,55.2509,58.5909,2060,120,58.2524,61.2474,311,11,35.3698,42.625,0.0526,0.0665,0.0135,0.0208,2.8063,-999,14.9148,13.4441,6.4583,89.3389,64.5701,39.9985,168.4076,89.732,113.2789,7.5516,4.8273,5.3177,10.6644,0.0524,0.0662,0.0133,0.0214,2.7952,-999,15.1861,13.8102,6.4334,91.5784,66.7084,40.3809,171.6161,92.8659,113.7372,7.7598,5.1191,5.5911,12.8519,2141,0.5138,0.4862,0.0663,0.9337,0.0148,0.9852,0.9048,0.0952,0.0603,0.173,2386,9061,2395,150,333,277,792,834,895,1427,1610,2050,2072,1007,714,597,485,342,257,2061,8246,2217,169,602,147,156,213,31,70,121,14
51155210202,VA02_PULASKI,51,VA,3.71154340966,-8.07210039901,3.70969078303,-8.06949662295,83.08,5,3,1,1,3,0,0,0,0,5,3,0,0,2,0,0,0,0,5,1,0,1,0,0,4,3,0,0,1,0,5,2,0,0,0,0,5.1,5.1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7433,3.2081,2.614,44.1034,26.462,8.8207,2267.4,59.4805,28.2976,23.0576,56.3335,26.2678,18.8786,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,81.5738,88.1967,11.3402,29.9016,1522,6387,11298,375,891,-999,-999,4.2057,7.4323,0.43,0.5854,-999,-999,4.2631,7.5178,0.4117,0.6331,-999,-999,1586,598,459,139,2633,1982,651,4586008,2514720,2071288,134,377.0492,289.4073,87.6419,1660.1513,1249.6847,410.4666,2891.5561,1585.5738,1305.9823,84.4893,402.0969,315.266,88.7727,1797.5123,1378.2314,428.9956,3081.9995,1751.2199,1346.154,92.2818,1848,86,46.5368,52.1432,1586,72,45.3972,50.77,262,14,53.4351,64.1878,0.0526,0.0699,0.0222,0.0196,-999,-999,15.4187,13.5084,7.4337,98.9673,71.2039,44.7197,187.9858,98.9961,127.4205,7.2988,5.0182,5.3501,14.2811,0.0533,0.0707,0.0213,0.0212,-999,-999,16.443,14.7154,7.5296,107.1558,78.5281,46.7384,200.3669,109.3383,131.3399,7.9719,5.6228,5.9833,17.1549,1622,0.4968,0.5032,0.0492,0.9508,0.0131,0.9869,0.9256,0.0744,0.0497,0.1895,1591,7598,2148,84,175,222,547,563,596,1196,1461,1614,1808,923,725,503,378,260,282,1394,7029,2071,85,409,64,112,160,13,51,87,10
51157950100,VA00_FLINT HILL,51,VA,3.8684627551,-7.81592582056,3.86923958259,-7.81244955111,266.23,1,1,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9213,3.0751,1.8661,13.563,13.563,0,7373,80.3111,41.707,25.3103,74.7515,38.4854,20.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9239,88.3661,18.6688,28.9136,1167,4570,8342,250,615,-999,-999,3.9314,7.1637,0.4058,0.527,-999,-999,4.0218,7.2774,0.3837,0.5669,-999,-999,1242,350,260,90,1500,1059,441,3110475,1724448,1386027,86,281.8035,209.3398,72.4638,1207.7295,852.657,355.0725,2504.4082,1388.4444,1115.9638,69.2432,299.8874,227.347,73.4059,1291.6311,930.0706,365.6532,2629.1394,1508.9026,1133.9812,75.7888,1372,58,42.2741,46.9227,1242,50,40.2576,45.2369,130,-999,-999,-999,0.058,0.0783,0.0257,0.0213,-999,-999,15.063,12.9827,7.6384,112.9534,81.0513,50.9336,214.958,113.0405,145.2686,7.4667,5.5509,5.6933,-999,0.0594,0.0796,0.0243,0.0229,-999,-999,16.0297,14.0995,7.7377,120.8003,88.41,52.4514,225.6639,122.8477,147.614,8.1725,6.1613,6.3975,-999,1279,0.5002,0.4998,0.0435,0.9565,0.0309,0.9691,0.9269,0.0731,0.0637,0.191,1185,4780,1408,53,135,141,386,470,439,590,700,1069,1307,675,503,366,239,170,130,1073,4454,1307,42,203,76,70,123,25,66,146,16
51159040100,VA00_WARSAW,51,VA,3.8003329522,-7.6827652466,3.80329488346,-7.68388908274,194.11,3,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5644,4.8439,2.4942,35.7356,11.9119,0,2798.3333,125.841,57.7,29.7103,118.5288,54.4646,25.1477,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,81.6614,87.8527,16.2983,31.8182,1274,5167,9725,499,739,23,196,4.2276,7.8053,0.6892,0.5801,18.0534,153.8462,4.2757,7.9376,0.7102,0.5526,18.7948,136.8666,1332,406,292,114,1877,1184,693,3504099,1684634,1819465,89,304.8048,219.2192,85.5856,1409.1592,888.8889,520.2703,2630.705,1264.7402,1365.9647,66.8168,294.3502,208.5505,85.9086,1327.3339,828.3507,500.6915,2501.7413,1174.1092,1330.6125,64.0479,1494,66,44.1767,43.68,1332,58,43.5435,43.0912,162,-999,-999,-999,0.0576,0.0783,0.0309,0.0213,3.7644,10.989,15.1272,12.8288,8.0158,116.6448,84.6379,51.0532,217.6268,118.0304,143.3127,7.0826,5.4378,5.7175,-999,0.0583,0.0796,0.0318,0.0203,3.919,9.7762,14.6084,12.2045,8.0461,109.8716,78.8736,49.132,206.9582,109.5723,139.6037,6.7891,5.3766,5.6582,-999,1370,0.496,0.504,0.2493,0.7507,0.0815,0.9185,0.6862,0.3138,0.0566,0.1956,1413,5340,1642,84,172,186,496,475,511,909,958,1191,1257,514,477,396,325,210,234,883,3628,1250,335,1383,375,195,329,17,187,482,15
51161031102,VA02_ROANOKE,51,VA,3.72729939316,-7.97588640378,3.72702316054,-7.98329826824,105.51,4,4,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,4,1,1,1,1,1,3,0,0,0,0,0,4,1,1,1,1,0,5.1,5.1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6843,10.3681,6.5247,13.8783,13.8783,0,7205.5,68.2959,35.9727,22.6378,66.383,34.6914,20.6997,0,9,9,7,2,0,0,0,0,0,0,9,0,7,0,2,0,3,4,1,1,80.3582,88.1791,13.4908,22.1791,3338,11474,21437,1047,1185,-999,22,3.447,6.4317,0.5525,0.355,-999,6.5908,3.4643,6.4337,0.5261,0.3808,-999,7.0122,3509,1012,695,317,5007,3260,1747,8659161,4096683,4562478,187,288.4013,198.0621,90.3391,1426.9023,929.0396,497.8626,2467.7005,1167.4788,1300.2217,53.2915,303.7842,212.9364,90.5545,1525.3163,1011.3886,513.8973,2596.3825,1272.0042,1323.769,57.3823,4285,210,49.0082,54.8202,3509,182,51.8666,56.9488,776,28,36.0825,45.9736,0.0321,0.0439,0.0171,0.0103,-999,1.4052,9.0658,7.5129,5.074,66.9702,48.1877,30.2744,127.1751,67.0102,86.2235,3.8971,3.3819,3.8446,6.8189,0.0323,0.0439,0.0163,0.0111,-999,1.495,9.5494,8.0771,5.086,71.5892,52.459,31.2495,133.8068,73.0096,87.785,4.1962,3.783,4.2213,8.6882,3617,0.5079,0.4921,0.0484,0.9516,0.0242,0.9758,0.9127,0.0873,0.0652,0.1509,5237,19237,4348,301,640,651,1766,1879,1840,3073,3446,4405,4488,1985,1456,1094,780,583,435,4459,17636,4212,351,962,81,427,639,55,242,429,26
51165010300,VA00_ELKTON,51,VA,3.84476013856,-7.8624799209,3.84341347642,-7.86469331452,222.46,11,3,0,8,2,0,0,0,0,11,2,0,0,0,0,0,0,0,11,2,0,6,0,0,5,2,0,3,1,0,8,1,0,0,0,0,10.9,10.9,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.8049,8.1091,3.102,53.5462,14.6035,0,1867.5455,91.5394,39.474,15.1001,88.5268,38.1943,14.0094,0,5,5,4,1,0,0,0,0,0,0,4,1,5,0,0,1,0,4,0,0,78.956,89.1109,12.1827,28.956,2445,7378,14774,714,1362,879,11,3.382,6.407,0.5189,0.5571,359.5092,4.499,3.3855,6.3745,0.4957,0.5931,359.3107,4.7753,2578,927,729,198,4200,2860,1340,7580865,4148795,3432070,226,359.5811,282.7773,76.8037,1629.1699,1109.3871,519.7828,2940.5993,1609.3076,1331.2917,87.6649,376.0844,301.7015,76.5404,1727.0135,1197.2437,532.3891,3067.6997,1737.7117,1344.4724,93.6915,3179,128,40.2642,44.0412,2578,113,43.8324,47.9664,601,15,24.9584,28.0002,0.0372,0.0512,0.0194,0.0151,12.1259,1.3565,11.8102,10.4732,5.4582,78.5307,56.5089,35.4738,149.0861,78.5851,101.0278,5.8314,3.5589,4.1234,6.4442,0.0372,0.0509,0.0186,0.0161,12.1192,1.4398,12.3522,11.1741,5.4395,83.247,60.984,36.3341,155.53,84.8552,102.0281,6.2323,3.8927,4.5123,7.2296,2664,0.5126,0.4874,0.0246,0.9754,0.0225,0.9775,0.9507,0.0493,0.0679,0.1509,3975,13468,3100,243,477,527,1334,1394,1309,2078,2521,3166,3116,1278,1003,790,598,402,307,3668,12841,3021,94,346,66,213,281,13,174,271,18
51165010800,VA00_TIMBERVILLE,51,VA,3.85964699012,-7.87798151233,3.86047000889,-7.87895806029,123.91,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0614,6.0006,2.0675,20.2334,20.2334,0,4942.3333,61.1143,40.4706,13.9439,59.5477,39.4604,13.0955,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,80.4156,88.9798,11.8172,30.9824,1581,6038,11153,439,911,52,-999,3.864,7.0993,0.4911,0.5762,32.8906,-999,3.8242,6.9789,0.4778,0.5989,32.1463,-999,1691,575,430,145,2627,1717,910,4673832,2359671,2314161,134,340.0355,254.2874,85.7481,1553.5186,1015.3755,538.1431,2763.9456,1395.4293,1368.5163,79.2431,348.3737,264.4217,84.714,1617.0325,1070.2819,546.6606,2842.9791,1473.3667,1373.1097,82.1745,2177,89,40.8819,43.1771,1691,72,42.5784,43.9709,486,17,34.9794,41.0602,0.0494,0.067,0.0234,0.0191,4.5611,-999,14.1805,12.2628,7.121,97.5771,70.4378,44.0169,184.7352,97.8766,125.101,6.8456,4.3335,5.0179,8.4838,0.0489,0.0659,0.0228,0.0198,4.4579,-999,14.5282,12.7515,7.0351,101.5665,74.2467,44.7136,190.0176,103.3432,125.5209,7.0988,4.5768,5.182,9.9586,1743,0.5078,0.4922,0.0085,0.9915,0.0415,0.9585,0.9522,0.0478,0.0724,0.1494,2912,9700,2215,170,348,351,970,1073,986,1640,1824,2183,2169,898,698,546,415,321,235,2663,9265,2190,33,91,2,216,344,23,216,384,15
51165011000,VA00_FULKS RUN,51,VA,3.86931025653,-7.89660964002,3.8683973,-7.893021,189.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7733,0.506,0.1822,0,0,0,0,25.4886,16.678,6.0062,24.8262,16.1147,5.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7432,87.8378,9.6154,26.3514,296,1019,1650,77,119,0,-999,3.4459,5.5777,0.4936,0.402,0,-999,3.5076,5.6391,0.4776,0.4403,0,-999,308,93,66,27,373,245,128,773727,412973,360754,20,301.9481,214.2857,87.6623,1211.039,795.4545,415.5844,2512.1006,1340.8214,1171.2792,64.9351,323.4428,235.6487,88.1632,1320.6958,889.0687,432.5128,2680.9574,1498.6717,1197.2988,71.7032,456,18,39.4737,43.5525,308,14,45.4545,51.0849,148,-999,-999,-999,0.1079,0.1373,0.0562,0.0369,0,-999,31.3106,26.3767,16.8706,223.992,160.7204,101.8025,427.1093,223.6219,290.7103,14.5199,9.304,12.1482,-999,0.1098,0.1388,0.0544,0.0404,0,-999,33.5395,29.0063,16.967,244.274,179.635,105.9493,455.8185,249.9482,297.1684,16.0333,10.2654,13.653,-999,320,0.4792,0.5208,0.0007,0.9993,0.0069,0.9931,0.9855,0.0145,0.0616,0.1516,540,2034,460,40,62,63,188,187,167,342,375,471,445,234,154,111,87,64,44,530,2000,460,0,2,0,10,32,0,7,14,0
51165011500,VA00_BRIDGEWATER,51,VA,3.8408014634,-7.9102439646,3.83961198401,-7.89950095035,278.42,7,6,1,0,3,0,2,0,0,5,3,0,1,0,0,1,0,0,6,3,0,2,1,0,5,2,0,1,1,0,6,2,0,0,0,0,5.1,5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7105,10.972,5.2891,31.3423,26.8649,4.4775,3190.5714,83.7759,49.1267,23.6817,81.2844,48.1432,22.1304,0,7,7,3,4,0,0,0,0,0,0,6,1,7,0,0,2,0,4,1,0,83.0934,90.9561,11.9895,27.2056,2697,11209,19498,807,1257,17,16,4.1683,7.2418,0.5341,0.4661,6.3033,5.9325,4.1029,7.0876,0.5416,0.4651,6.06,6.5127,2859,839,624,215,3441,2320,1121,6489764,3310292,3179472,149,293.4593,218.2581,75.2011,1203.5677,811.4725,392.0951,2269.9419,1157.8496,1112.0923,52.1161,285.6928,212.2846,73.3824,1186.1858,797.6254,388.478,2239.5213,1141.5079,1097.9607,50.2314,3367,141,41.877,38.3238,2859,125,43.7216,40.1966,508,16,31.4961,29.6689,0.0393,0.0518,0.0188,0.0131,1.5288,1.4831,10.1313,8.7373,5.1287,76.8497,55.8865,34.3448,144.2184,77.5862,96.9459,4.2695,3.5267,3.9106,7.874,0.0387,0.0507,0.0191,0.0131,1.4698,1.6282,9.8632,8.4982,5.0046,75.7399,54.9328,34.028,142.2857,76.4912,95.714,4.1151,3.2274,3.5953,7.4172,2941,0.5134,0.4866,0.0152,0.9848,0.0624,0.9376,0.9284,0.0716,0.0677,0.164,4352,14319,3663,230,521,612,1478,1511,1914,2752,2472,2987,2980,1214,931,846,700,552,634,3862,13257,3617,68,248,23,422,814,23,478,892,23
51167030401,VA00_LEBANON,51,VA,3.69763591992,-8.20229664209,3.69650213958,-8.20219601926,330.74,13,4,8,1,3,0,1,1,0,12,2,0,7,1,0,0,0,0,6,2,0,11,2,0,2,1,0,5,1,0,8,2,0,0,0,0,12,12,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,20.9181,8.6951,10.1066,61.8959,19.0449,38.0898,1615.6154,99.5957,41.3993,48.1198,95.5819,39.3138,42.396,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,82.58,92.0904,9.5768,30.8223,3174,7177,16241,533,2133,7175,509,4.6821,7.5378,0.2983,0.672,2260.5545,160.3655,4.7163,7.5374,0.2755,0.7392,2284.1589,170.6612,3212,1453,1189,264,6800,5417,1383,9467403,5909997,3557406,509,452.3661,370.1743,82.1918,2117.061,1686.4882,430.5729,2947.5103,1839.9742,1107.5361,158.4682,485.3668,408.7188,82.3487,2309.1473,1887.9706,447.0204,3141.8785,2059.2345,1128.2911,175.7131,4054,221,54.5141,62.2851,3212,179,55.7285,64.3188,842,42,49.8812,55.7252,0.0384,0.0487,0.0129,0.0146,26.6873,7.1081,11.8674,10.7353,5.0586,69.4182,49.7702,31.5196,132.405,69.253,90.0909,7.024,3.667,4.1653,7.6968,0.0387,0.0487,0.0119,0.016,26.9659,7.5644,12.7332,11.8531,5.0682,75.7167,55.7162,32.7236,141.1362,77.5056,91.7792,7.7883,4.1897,4.8074,8.5986,3347,0.5121,0.4879,0.0085,0.9915,0.0072,0.9928,0.9811,0.0189,0.0589,0.1638,3519,14043,3441,215,455,474,1137,1238,1258,2261,2652,2989,3420,1463,1135,878,661,394,373,3444,13790,3372,23,117,39,52,136,30,54,88,9
51169030200,VA00_DUFFIELD,51,VA,3.66478831129,-8.28295683649,3.6673956,-8.2809155,112.42,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2538,2.1952,0.8073,47.9962,47.9962,0,2083.5,78.0841,52.6811,19.3734,74.9881,50.0044,16.5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6613,86.6935,7.2243,35.6855,494,2007,2849,54,390,199,255,4.9818,6.6862,0.2061,0.7895,402.834,516.1943,5.1001,6.7766,0.1888,0.8899,413.4482,557.1928,512,232,194,38,1061,846,215,1751387,1231132,520255,58,453.125,378.9063,74.2188,2072.2656,1652.3438,419.9219,3420.6777,2404.5547,1016.123,113.2813,500.0057,433.2238,75.2998,2332.5181,1921.8784,444.393,3737.9528,2790.6416,1050.5653,130.3938,959,50,52.1376,58.9679,512,31,60.5469,71.845,447,19,42.5056,44.3823,0.1004,0.1163,0.028,0.04,28.5561,32.3253,29.7491,27.2039,12.0399,171.196,122.3133,78.1865,328.2873,170.4397,224.2745,14.8746,7.3734,10.8745,9.7515,0.1028,0.1179,0.0257,0.0451,29.3086,34.8928,32.827,31.1037,12.2152,192.6963,142.2653,82.7428,358.7367,197.8063,231.8764,17.1215,8.3393,12.9037,10.182,536,0.4672,0.5328,0.0072,0.9928,0.0086,0.9914,0.977,0.023,0.0511,0.1836,631,2771,765,37,79,94,208,213,201,509,557,603,601,300,239,182,141,110,93,606,2708,757,1,24,5,24,39,3,14,19,3
51169030300,VA02_FORT BLACKMORE,51,VA,3.67951804216,-8.2634597818,3.6770323,-8.2641915,155.17,7,6,1,0,1,1,1,0,0,6,1,1,2,1,1,0,0,0,5,0,0,4,0,0,3,1,1,2,0,0,5,1,1,0,0,0,7,7,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,3.4648,2.2681,0.9225,190.528,163.3097,27.2183,524.8571,94.3055,61.7331,25.1083,88.9431,57.7972,21.3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8553,88.4868,6.9182,36.5132,304,1157,1804,38,242,119,273,5.0954,7.2237,0.239,0.7961,391.4474,898.0263,5.1196,7.1648,0.2204,0.8635,394.8127,970.942,321,144,114,30,562,419,143,969214,631168,338046,28,448.5981,355.1402,93.4579,1750.7788,1305.296,445.4829,3019.3583,1966.2555,1053.1028,87.2274,474.0938,385.3268,92.726,1877.5947,1435.5747,455.4145,3160.1721,2155.2919,1055.7576,95.0043,501,23,45.9082,50.5123,321,17,52.9595,58.3427,180,-999,-999,-999,0.1295,0.1541,0.0388,0.0512,35.8839,54.351,37.3832,33.2619,17.063,221.4105,158.7262,100.6054,422.6965,221.2561,287.5681,16.4844,9.5725,12.8446,-999,0.1301,0.1529,0.0358,0.0555,36.1924,58.7641,39.5078,36.0892,16.9294,237.4481,174.5683,102.8483,442.4097,242.5278,288.2931,17.9541,10.5325,14.1502,-999,332,0.5046,0.4954,0.0005,0.9995,0.0101,0.9899,0.9899,0.0101,0.0582,0.1805,596,2415,663,34,87,78,183,214,230,364,431,526,605,259,228,171,118,84,62,591,2391,655,0,2,0,5,22,8,13,22,2
