HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
17061,Kiowa,KS,2650,8.6639,4.8879,20.7525,192.6758710142,103.7545428973,86.2640561408,0.7399858574,11.2004316186,1.9701458138,1.7365084541,0.15321,1.0245270721,3.3674566228,0.2683070938,94.0257593398,7.9124704438,0.8295454919,0.6485960113,0.2401456331,8.7803767312,0.4698590724,0.4173904958,1.67017819,1.5225256953,12.3238475936,2.8903181668,7.4093924115,2.2653436208,3.99248,5.6391253298,1.9933780264,7.5307057488,0.7427180367,6.90697,0.4231083852,0.9187454285,0.3369772624,2.8680205662,0.4589825263
17062,La Crosse,KS,2379,7.3249,5.0818,21.4195,220.6923414916,92.7655400696,127.4190883278,1.3373905553,12.5777489933,1.5997003794,2.0048592404,0.12791,2.2056375458,3.0233543513,0.2549087212,78.4050222324,18.5186774445,0.6940142517,0.9458482273,0.8463261564,9.8030421188,0.4203773422,0.3483888146,0.7141476195,2.5682664798,21.0587326324,7.2570078029,10.6154373671,4.4096638794,6.93943,8.6262468103,1.2776131305,16.0298076826,0.7272562523,13.1474,0.2679921423,1.6150203246,0.3253822437,4.2989792591,0.2061407772
17063,Lakin,KS,4246,7.4508,5.737,23.1244,133.9152147042,75.2291379373,52.3877479295,0.3030843675,2.6758638064,1.304995984,0.6798321205,0.05533,1.7676572112,2.3906547658,0.2081425737,23.7684305584,4.9517042593,0.4786890086,0.4592367993,0.1970673014,30.7174837808,0.158297967,0.295364214,0.3269545468,1.8111939607,7.1424270858,2.5655046463,4.5479518322,0.5356713038,2.35617,19.3848040068,0.4526084956,4.6584465985,1.6995196417,2.94539,0.2317435521,0.4430025216,0.2534518048,0.6966042788,0.0845358199
17064,Lawrence,KS,94797,1.4797,2.5968,10.2937,169.0071167406,68.4168596294,100.0604103672,2.8123625534,8.184444944,6.0827410954,1.1046950187,0.07161,1.2350628543,4.0683206399,0.1693485296,36.476765691,7.1754161138,2.762819638,1.6094755429,1.2698720585,25.5180628639,0.112552459,0.2294217496,0.587836582,2.563381882,6.7083750715,5.5586999382,6.7181975814,4.5873025502,5.49326,5.8473162818,1.6844820568,11.8034690833,1.617375603,7.23571,1.4871004632,1.4974633296,0.2251055518,3.3183420285,0.3801771234
17065,Leavenworth,KS,56352,2.8809,3.3744,12.9401,159.9270851826,66.0227800102,92.4716389071,0.3232333253,8.2537131828,3.9621833882,3.2412487474,0.10499,0.37245755,4.6903539049,0.2231764998,35.0122836334,16.4925775093,2.3506738072,0.4721476874,0.2081995257,23.8566443744,0.115873424,0.2873824026,0.6697158948,2.2907559242,6.8083020522,6.2773426261,4.0181177632,1.0282385872,1.4001,7.4352586952,1.0847048038,8.3254252832,0.56750307,6.89952,0.3106819348,0.5065563463,0.1848703935,2.9743267742,0.6459276292
17066,Leoti,KS,2661,7.5336,5.3149,17.7275,149.3808504196,92.9655228392,49.4729909654,0.2894327925,3.9947570306,0.8923694382,1.0201181224,0.08123,1.1683681704,2.1742436608,0.2042315412,54.4933821551,4.7172347492,0.2958924838,0.3446225367,0.2361049858,37.0039730915,0.1450146261,0.2545434758,0.4120749805,1.0389240518,7.9260673219,2.4679991656,4.5062321292,0.8481801051,2.01541,3.5943734209,0.6765656396,3.9693318743,0.857106685,2.82878,0.140774826,0.5065537972,0.1771159143,0.8230644413,0.1127413411
17067,Liberal,KS,26245,3.4993,3.583,17.772,110.5303923667,40.858114933,67.1952342267,0.1733309613,5.1524447718,0.8908766958,1.1249270593,0.04552,0.3828861063,0.9235096545,0.1529160945,15.753826409,12.7097866891,0.3748706547,0.2975247821,0.1138201589,15.0465166077,0.1143306279,0.230271122,0.3305365117,0.5406442866,7.6945913826,6.2130272913,4.1174942014,0.5511001029,6.707,9.6378853552,0.4885494382,5.1813109889,0.452145871,7.27109,0.1522663311,0.293517603,0.1733579639,3.2923865321,0.0882515201
17068,Lincoln,KS,2649,5.1422,5.7266,20.9641,119.2746831458,53.2770496775,64.7545965772,0.2651529538,6.2263684211,0.9323044114,0.9557120092,0.05707,0.8739564348,2.4662732593,0.1152197396,43.5689630725,5.2047728218,1.0693388575,0.5853761706,0.1379252698,6.3571615156,0.2152134812,0.5450419792,1.2054315275,1.0104547638,10.6987211983,3.4110229735,6.6648257962,3.1607229023,2.49521,5.7040173444,0.3613796471,3.7130439483,0.980560363,6.28855,0.5151480335,1.0489951201,0.1451430705,2.4491775817,0.0370465172
17069,Lindsborg,KS,4359,3.386,3.9867,18.3074,116.2874692881,61.0634066472,53.0426905828,0.2025462428,4.3424615784,0.8692307129,1.4461345291,0.05241,0.5031265296,1.8347250408,0.131201284,54.3759988702,7.5217543676,0.7750200025,0.4161621041,0.0835772889,4.4001328852,0.1737031454,0.4078566544,0.7881411736,0.6474694939,8.6319307724,2.0840335069,4.1588856356,1.7356719653,1.66193,3.4174281583,0.5593992658,2.2586281919,0.7185841201,3.64849,0.3380197843,0.6663801367,0.1461805854,1.8051001644,0.1147529373
17070,Lyons,KS,8480,5.4499,3.3648,14.2952,168.0497052619,81.0431839297,84.8067129055,0.3646098375,11.0605300232,1.3401755059,1.7651092754,0.07583,1.1821391271,2.210345511,0.1698655033,70.7022315579,8.360726071,1.4919039631,1.3954722729,0.1770333139,8.2034186993,0.2427906285,0.2608768668,0.5179466384,0.9971618393,10.5060593343,4.8935485645,8.3938177566,4.2123039656,2.61542,4.41943463,0.9196135561,4.7278500573,0.7549900563,7.40157,0.5112029824,1.1707526591,0.2546501672,3.0316611931,0.1379027899
17071,Manhattan,KS,63625,3.3808,3.9353,12.8903,128.5939284077,51.1118009421,76.3403975688,0.1096034656,4.8397589531,2.3258221731,0.9759355801,0.01243,2.4916098621,2.5944777144,0.0871253582,19.7210655224,9.7324086674,0.3118842971,0.245160115,0.1486888336,20.1423302621,0.0652863991,0.1085874221,0.2695788404,1.6094957662,6.728350749,5.6223407378,4.6321614476,3.5129421471,3.46893,11.4189778712,0.207971511,10.0834108005,0.2755710796,6.9246,0.2111519932,0.3020796917,0.1679329845,2.7945338482,0.1375608431
17073,Marion,KS,4273,3.4447,4.0658,13.5205,114.1895835107,45.2671892061,67.8186773854,0.3781406336,4.6078387534,1.3126709336,1.8032335832,0.08264,0.4308901797,1.6559874525,0.1951766344,34.7442603649,10.6246096873,0.6372368026,0.3521972211,0.1819435399,6.6337988957,0.3736789891,0.5646068572,0.4651437121,0.6843219378,9.4237208787,2.9672700565,6.430140017,2.3272989836,2.15205,5.6222138518,0.8527983181,5.6779399567,0.5960289501,3.93389,0.1938009763,0.5733004784,0.4356983476,3.1604973552,0.1232986613
17074,Marysville,KS,8810,5.5112,3.5628,14.2313,172.7204613921,84.9478569746,86.9048853783,0.4491831083,6.79125226,1.3801912271,1.059678136,0.04894,1.191950872,2.7982191518,0.174624435,75.1353415387,16.654192883,0.7335379954,0.4420689334,0.246642334,7.6731852962,0.2232620538,0.2773068937,1.0921483346,1.1862447748,11.2188108688,3.6089091007,5.7678064646,3.0808430464,3.24334,5.5197121382,0.9517012351,8.8265987496,0.5476821127,14.72511,0.3155817033,0.7357125125,0.334614288,2.2167708361,0.3082907915
17075,Mcpherson,KS,18259,3.3115,3.6268,15.3284,153.5034121636,65.7562351998,85.694888353,0.2317983575,5.748071435,1.093471408,1.5258405973,0.04958,0.4944287572,6.0348708397,0.1469075029,55.074192008,18.9076820001,0.7103809153,0.5068651846,0.1382809306,9.0583805301,0.1797105906,0.3419457799,0.5445245721,0.5846079184,16.6907975627,2.7613627485,4.440776356,1.7353141807,1.7586,2.558684347,0.7090121461,2.6328093816,0.5805670933,3.51643,0.2607914087,0.6440006717,0.2888849352,2.0530875032,0.1167993919
17076,Meade,KS,3669,5.0733,4.6904,19.0877,121.0935152093,32.5904675175,80.244109256,0.2665639076,7.3137754763,0.9717720725,1.3229642924,0.08284,0.8062655245,2.717984709,0.1666082929,19.6882641335,12.7660225588,0.484864156,0.2861358136,0.1433948372,7.8635970343,0.2113569565,0.2506904259,0.6615089971,0.9399255335,15.0041970053,5.4053670287,7.6982287465,2.3471797929,4.12155,5.4770066763,1.1130777125,3.3573433042,0.501739873,5.18275,0.1607379101,0.5540356044,0.3201718893,2.5558629327,0.1244175149
17077,Medicine Lodge,KS,3688,10.7359,7.2502,27.637,178.3840728441,87.4533349334,88.1883151027,0.6534800956,8.0782024105,2.5052487892,0.6976418877,0.11045,0.8222774483,2.4028310564,0.3938117281,78.0642409891,23.6461729478,1.3624392255,0.7281818767,0.380441184,7.9938197938,0.5733733187,0.6667634799,0.7648137612,1.2721601724,7.6846922278,2.4785894134,5.4605028047,1.5062973597,3.3325,4.2134310206,1.4744475494,4.9903093428,0.8334236239,6.40788,0.3897646001,1.0656865247,0.549000168,1.7745394704,0.2009934501
17078,Minneapolis,KS,4923,5.3805,3.9732,18.0608,150.0636618804,76.4253497672,71.7633117212,0.1603489128,7.1861869879,0.7557965775,1.7085923776,0.03362,0.7506326185,1.8290958071,0.0580735332,67.2887099432,7.2050313992,1.1489170384,0.6050498167,0.0490537494,6.7264382191,0.0808994172,0.5519109147,1.2827746698,0.8038669556,11.0507976845,3.5379755803,7.7230904006,3.2788521858,2.51851,5.0921779602,0.6297018709,4.3356655471,1.0541131245,7.31149,0.5436162129,1.0184937149,0.0434860379,3.1044519961,0.0767491997
17079,Minneola,KS,3132,6.1429,5.2257,19.3714,220.0131013426,126.3628658445,90.9414252159,0.5159338618,8.232100391,1.4553717175,1.5369650821,0.12649,1.3705465738,5.838115628,0.2468720385,113.053106763,12.0590202385,0.7881876325,0.401807528,0.192068308,9.5733597441,0.4710677742,0.3860810372,0.9138109732,1.5345890406,18.3658467729,3.8331792607,9.6331250368,3.4063649924,4.04614,8.2514682771,1.5965746544,3.7756822277,0.5964388615,6.23588,0.2626515549,0.869422951,0.3433911055,1.764917503,0.2074734395
17080,Moundridge,KS,2575,4.6045,3.3434,13.1315,175.8228503804,86.4933096994,86.2676224388,0.193533441,4.154425573,1.1986160443,1.5317509502,0.0341,0.3469355573,1.0443627627,0.0876153691,75.1523852411,19.1143928854,0.7708355077,0.31472882,0.0810967642,7.5517671588,0.1501347651,0.8282563305,0.3091996873,0.3870682887,14.0815729,5.2650430004,8.3770683893,1.5357255401,1.58961,6.8100992645,0.5375603557,7.1100008297,0.5832813774,4.12966,0.1404123637,0.3949678348,0.4631374595,5.3306146941,0.0645432455
17081,Neodesha,KS,3903,4.4341,3.8781,14.9631,145.9020828511,65.5111385381,78.3981854627,0.5029278837,9.5392152708,1.3318755296,1.9331543831,0.1133,0.6571245483,2.3180225798,0.2115976932,59.2130446514,11.604122987,0.609202216,0.435706072,0.2043547162,5.542050966,0.311690585,0.3143676487,0.9796839896,0.8226826224,11.5718596521,3.3171846491,7.5440222846,1.4974956165,2.67429,3.2972704464,1.3902424722,3.5764900573,0.9989505456,6.04101,0.2988764411,0.8691338901,0.2637886987,2.7325072581,0.2633544603
17082,Ness City,KS,2289,11.3384,7.8678,40.3162,189.3338764789,77.1200547909,111.2011267573,0.8495904868,11.2922010153,1.6098194524,1.3266018092,0.0893,1.6964829004,3.3298840813,0.2202799851,61.2732760446,17.3771866816,0.7957751618,0.7161676944,0.5237886938,10.3242504161,0.3818024093,0.3762191974,0.5943287934,1.914841352,15.8481508188,7.3856164804,9.7098499738,3.6990033502,5.58598,7.8826852907,1.1300009689,9.7253655989,0.752376731,9.4048,0.2307267303,1.3042856681,0.4840373399,3.7829481568,0.1332018067
17083,Newton,KS,30515,3.1011,3.6569,13.5692,171.6960761808,77.9071618666,91.6247726161,0.2986985254,4.3111379546,3.3770303642,2.2989641747,0.05092,0.3736946577,1.14239772,0.1879831476,44.2235908215,14.7673715063,0.9567248877,0.3375058052,0.1752594605,18.027200794,0.282693203,2.6228315205,0.3510691483,0.5755065944,8.718464952,4.6438911873,6.6302301801,1.1536545404,1.9901,16.7896012583,0.6674877973,17.1886643971,0.9521466557,5.17515,0.1796518296,0.4583070498,0.7962871524,4.6890223308,0.1038514448
17084,Norton,KS,5340,4.2386,3.0428,16.9843,192.6489275072,81.5549547689,109.5666522913,0.305966825,10.1005388235,1.3476579612,2.3929221668,0.08135,0.9780674521,2.8089359144,0.1452801132,73.0942558717,24.4000447576,1.0776323721,0.522182164,0.453007615,5.1948669628,0.2174931414,0.1680355415,1.9301272922,1.3536335499,13.9083560754,6.457307482,9.8700330286,4.0992504609,3.72666,5.9857951483,1.3995989755,5.1232872015,0.460812513,5.88774,0.3656950648,1.3251650875,0.3384984272,2.7363671287,0.5865574319
17085,Oakley,KS,2281,10.3646,7.0343,33.7587,155.8155044172,58.5425967559,96.1600901527,0.5030487831,11.3203835595,0.7970476557,2.2602974904,0.11664,1.0058876129,3.066427455,0.2598727547,51.439855486,12.9562946766,0.5660950322,0.4001516124,0.4231090984,5.1671600614,0.2909489756,0.2050037767,1.0828112092,1.2069129776,14.2480606112,7.5388511514,8.6232015978,3.0476740626,3.1944,3.9475236891,1.5459592938,4.8965448509,0.503354862,6.8437,0.1625308965,1.4846793498,0.2590701741,3.3284138849,0.224542249
17086,Oberlin,KS,4410,5.6591,4.692,16.8621,237.2239275149,107.1597779593,127.9552432449,1.0932992008,13.0587122757,1.6226770462,1.9045744077,0.22035,1.3984924577,4.1277711681,0.6199264925,96.4477038332,25.7565854667,1.1857479351,0.8748722059,0.5468490773,8.8469280407,0.5118570318,0.4927182115,1.820525847,1.7855749287,18.1895096729,6.1801659882,11.8009228108,3.7144473801,4.00867,6.3295331218,2.1654939329,7.327729379,0.8805553698,7.39123,0.3792842225,1.7458913339,0.515006147,2.7394344924,0.3485854505
17087,Olathe,KS,148804,1.8129,2.5842,8.6549,170.3983502885,65.6911443029,103.2197225677,1.1522497163,7.9019061066,3.9090082975,1.322367573,0.16116,1.3489120809,9.015018839,0.3823600388,39.723106047,8.9888368547,2.4876542978,1.5109305835,0.3377914555,19.2026399441,0.1068057931,0.5151316351,0.6063793407,1.0110018964,7.9993985669,5.2693626864,7.2360944736,2.5017181547,3.94506,7.4656643214,2.4282676994,11.89401515,1.7723994431,5.11669,1.217179104,1.617505998,0.5104521339,2.6679366439,0.5930576165
17088,Onaga,KS,4881,5.0632,5.9957,26.9064,164.6971674743,52.6728002804,111.1978642276,0.8522118738,8.8606040453,2.8413323535,2.6867677084,0.03043,1.2415456095,4.685936266,0.4415332444,39.0779872119,6.0879539511,1.5637333484,0.9945315163,0.8050513782,10.4002726215,0.5452961332,0.4161168008,1.6996076814,2.4788426896,13.2343980235,4.3403224993,8.1419180088,2.866489665,4.59587,4.1509498226,1.2964176624,24.6965075171,1.2629243939,9.33804,0.9635485027,2.1123558766,0.8064114484,3.2214557807,0.4296526925
17089,Osborne,KS,2271,6.7989,4.3206,18.8292,125.5564222013,52.3552359908,71.8774060091,0.3537039884,7.6412881812,1.1445076364,0.7916958594,0.07089,0.9970852826,1.9602988034,0.1779849644,44.1453996239,8.0273304266,0.6745281252,0.4455141451,0.3548751231,6.0092311167,0.3404870506,0.4117538497,0.9386403076,1.2429908538,10.0517270239,5.4231568798,6.2589755108,2.4617342976,3.05856,4.5431634155,0.9795520698,4.7016345782,0.6539825739,5.65918,0.3232592323,1.1372208466,0.2630875537,2.3107477842,0.0934920971
17091,Ottawa,KS,17842,3.7636,6.1231,20.1471,215.0798349416,87.1317417096,127.2644903189,1.4254610977,11.6287988473,2.8760081842,1.9939135782,4.7925,1.1888569546,12.0147058539,0.4040319492,63.7188370895,14.7635508919,1.7477961493,1.0457610589,0.5602888233,17.9832525387,0.2179795263,0.4912978717,1.2482403741,1.6638494673,15.4410663292,6.2069321916,10.1941243668,4.0503527018,4.9827,6.6302233736,3.6455525226,10.5353095069,1.2953585195,11.3234,0.7789692124,1.4462384619,0.4920868422,3.3410689815,0.7643850169
17094,Parsons,KS,25208,3.4752,4.4912,16.2356,171.7979318124,85.6687140877,84.282470395,0.4981302593,9.6261075047,1.7606737964,1.0615065153,0.07878,3.8285589406,2.3566458953,0.2420243645,62.8904126069,10.8838335873,0.7453695621,0.7732607101,0.2383904507,14.0838568495,0.3864137452,0.4393637451,0.8508125594,0.8266437552,9.7281553984,4.2269700121,7.9965737136,1.0636013204,4.84939,10.118268846,1.0940634303,6.4095823378,0.5020121951,6.83846,0.3337599975,0.728329456,0.2575074779,3.3652615664,0.1477899868
17095,Phillipsburg,KS,5345,5.5536,4.8081,20.0663,174.0845496253,79.8397278536,92.2937886842,0.3496668037,7.9031785478,1.1920539589,1.3267692784,0.08436,1.1618055976,2.044159922,0.1633761133,61.0355320497,24.3581898362,0.7852692856,0.4387878328,0.5060636926,6.0535955543,0.2646917572,0.2430562061,1.3399711794,1.459428984,9.8127264868,4.5534756043,7.2220567766,2.7718637631,3.44862,17.9239404767,1.0760822893,4.6407189812,0.4559274304,5.39632,0.2792504529,1.1545943032,0.2629159327,2.1070654127,0.3917337824
17096,Pittsburg,KS,32829,3.491,3.314,16.8436,150.2767827875,61.9947480104,87.3114621269,0.5162344686,4.3711764732,1.4975611976,0.8988592626,0.05733,3.0398447414,3.4768179548,0.1844851196,33.2607276412,13.0903897865,0.6893299984,2.8923634938,0.1642102237,17.7505010858,0.3292398828,0.3859043953,0.9782250153,0.6023970119,14.594636712,6.2301222667,5.8759989374,0.92370761,4.17059,11.4266644527,0.9235293232,2.0963653514,0.2961200459,7.88154,0.2785724482,3.0203130651,0.1753284924,5.1841478138,0.1015631846
17097,Plainville,KS,2810,6.771,5.0455,22.463,161.6420460357,60.2104398345,100.3346232663,0.3316822805,10.3732184053,1.1991116306,1.5779517049,0.07512,2.6385947669,3.0088250422,0.1982324027,48.2050605547,14.8604968586,0.4547659804,0.3514834497,1.1735464566,7.6641130539,0.2815440827,0.3423385534,0.7762693944,2.8920573408,10.8219040718,7.5109053528,8.2232448739,2.8316635192,4.69392,6.1465857208,1.1720496593,6.6074759676,0.460642235,7.2362,0.1987994818,1.946937372,0.2591099457,3.9059077515,0.1846782526
17098,Pratt,KS,10375,3.9459,4.8425,13.8371,139.0160309542,56.1746264268,82.2548184097,0.4743857181,7.2785261328,1.5380948231,1.4336760636,0.09549,0.7543081762,1.752464776,0.2354796728,35.4624338035,12.7359122934,6.4364966715,0.6017406354,0.2267326571,16.8083594485,0.3896840044,0.3890285668,0.5868502398,0.8226556424,7.5219350866,2.5136182984,8.749827309,1.8957892392,2.41694,3.6890196485,1.1101111284,3.9301037133,0.6109892832,16.37657,0.291469914,0.7806119019,0.3324398259,1.7102113994,0.1601770329
17099,Quinter,KS,3384,17.6244,5.3529,34.6682,246.0569476326,150.0576654299,90.7760798404,0.3309083702,9.8240051528,0.8184540673,1.0745789186,0.06071,1.3834799601,2.4890010187,0.1701671726,147.2802602146,14.4849674062,0.4342391065,0.3044193934,0.6224872348,4.8230270515,0.2012874004,0.1952420813,0.7217864224,1.6438296588,11.4966244358,7.9366422803,8.0164889002,2.821462863,3.34894,3.6190772878,0.9008522572,5.1798955483,0.3889728367,5.79503,0.2045026368,1.5527940235,0.2042049802,3.5555381196,0.1633215927
17100,Ransom,KS,1246,10.2753,7.6651,37.425,226.3570012396,103.7580696173,121.6329862044,0.3589604501,13.0784187872,0.8452916601,1.5381303424,0.07622,2.4182126616,3.5325881023,0.1443499909,93.3023160582,20.9853031216,0.3964163925,0.2610329768,0.9891807579,7.1138126297,0.2615679366,0.2194906973,0.7030456969,2.6061346687,18.8277503088,9.2577937757,11.5207953676,4.1951489402,5.90266,7.40692716,1.3194969267,6.7863207005,0.4323030702,8.94307,0.1291574594,1.9236809494,0.2694787904,4.4060159668,0.1396130003
17101,Russell,KS,6268,6.0162,5.7465,22.3146,154.0257012377,50.9457820541,102.2494906107,0.463518121,10.1420596885,1.2204463224,1.4461922843,0.10314,1.7499420839,2.8245748984,0.1936274455,39.8867718046,21.8102875911,0.5669240248,0.4707539877,0.7331403322,6.5255756839,0.4077917801,0.3597761477,0.9324465145,2.0581407189,12.0560484749,5.5649716487,7.5747692398,2.8187374042,4.45338,6.3809183601,1.3538555187,6.5623534527,0.5314649196,7.48744,0.252794193,1.5558694711,0.2402900879,3.3949659835,0.2001927886
17102,Sabetha,KS,5512,4.7063,3.5593,15.3058,133.4541040731,60.8555607315,70.750950955,0.4481301166,5.8853771977,1.5492243959,2.1325241823,0.01698,0.636668763,2.8559532483,0.2230045368,55.2840461638,3.889853179,0.853525448,0.522332658,0.3864856061,5.5772624709,0.2599012925,0.2432258461,1.1866915825,1.2980315664,8.4575752258,2.8794028674,5.5654638139,1.8897841141,3.18901,1.939324828,0.9737059867,12.2504795192,0.710526623,5.87329,0.4872950912,1.3013369161,0.3944560188,2.3457776251,0.3545651614
17103,Salina,KS,57054,2.4515,3.1438,12.5027,121.1512090924,48.1583077149,72.0834818616,0.1859085983,5.9046379976,1.8448303646,3.0320537432,0.04462,1.5095372232,1.8067797971,0.1185743661,29.3196195411,5.1535890617,2.6281585703,1.3964975771,0.1067643112,11.6499352818,0.1255680617,1.3336051979,0.9894155282,1.5945463201,6.7899369162,3.4718461629,5.6250633181,2.5647114005,2.93244,7.4213276569,0.4565824685,3.9726063414,2.5711788678,7.50315,1.2838836808,1.3041763782,0.1448736266,2.5991376366,0.1068325153
17104,Satanta,KS,4237,4.456,5.3993,22.7693,120.2944644085,68.0910568562,46.759418095,0.2332423891,3.1210969135,1.2135498258,1.7125765217,0.03368,1.2318785229,1.7698708427,0.1760254588,38.2108428892,5.0100016369,0.3999004101,0.3869089501,0.1662960237,28.6357362056,0.1599557513,0.2878647904,0.2819891039,1.403012465,5.4440089045,2.4593706241,3.2947462483,0.5466676485,2.27317,3.9905071204,0.4767155823,3.8066395989,1.2005544409,2.86063,0.1953289109,0.3735471997,0.214495707,1.0440784313,0.098413978
17105,Scott City,KS,5581,6.8714,5.8688,27.023,152.8907556167,78.7297361394,70.6167768841,0.3491040875,5.4268825034,1.0901852479,1.9759698276,0.0763,1.8696088304,2.8546434203,0.1980185622,52.9207092434,7.4662008938,0.4618806269,0.3932687599,0.2274108,21.5931126513,0.2416787746,0.2682738062,0.6139738812,1.4714145482,12.6175281822,3.7698073914,7.3736405936,1.1696241533,3.10134,5.1094768646,1.0245031848,4.5149748822,1.1088891084,4.49263,0.1873407727,0.658767354,0.2211452199,1.1558227457,0.1515535069
17106,Sedan,KS,2768,6.0877,4.1659,18.8299,194.2325374453,92.866391362,100.6641795094,1.4354905579,12.2429081738,2.7984949367,1.2883843577,0.08271,2.0773340328,3.7382399572,0.171243193,79.667353079,9.8953395187,1.0603392579,0.3430545294,0.1555582649,8.554992353,0.432087254,0.3067289823,1.9273393862,2.3004591639,18.9231166612,5.1054272782,8.6252633456,3.2604233653,4.22957,8.8019764779,0.9304236009,5.8660181218,0.9963725197,10.50309,0.8153589062,1.419871802,0.8592757308,2.8413461408,0.0536292135
