HSA #,HSA City,State,Resident Population (2010),"Total Physicians per 100,000 Residents (2011)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Medical Specialists per 100,000 Residents (2011)","Hospital-Based Physicians per 100,000 Residents (2011)","Surgeons per 100,000 Residents (2011)","Resident Physicians per 100,000 Residents (2011)","Allergists/ Immunologists per 100,000 Residents (2011)","Anesthesiologists per 100,000 Residents (2011)","Cardiologists per 100,000 Residents (2011)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2011)","Critical Care Physicians per 100,000 Residents (2011)","Dermatologists per 100,000 Residents (2011)","Emergency Medicine Physicians per 100,000 Residents (2011)","Endocrinologists per 100,000 Residents (2011)","Family Practice Physicians per 100,000 Residents (2011)","Geriatricians per 100,000 Residents (2011)","General Surgeons per 100,000 Residents (2011)","Gastroenterologists per 100,000 Residents (2011)","Hematologists/ Oncologists per 100,000 Residents (2011)","Infectious Disease Specialists per 100,000 Residents (2011)","Internal Medicine Physicians per 100,000 Residents (2011)","Neonatologists per 100,000 Residents (2011)","Nephrologists per 100,000 Residents (2011)","Neurosurgeons per 100,000 Residents (2011)","Neurologists per 100,000 Residents (2011)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2011)","Ophthalmologists per 100,000 Residents (2011)","Orthopedic Surgeons per 100,000 Residents (2011)","Otolaryngologists per 100,000 Residents (2011)","Pathologists per 100,000 Residents (2011)","Pediatricians per 100,000 Residents (2011)","Plastic & Reconstructive Surgeons per 100,000 Residents (2011)","Psychiatrists per 100,000 Residents (2011)","Pulmonologists per 100,000 Residents (2011)","Radiologists per 100,000 Residents (2011)","Radiation Oncologists per 100,000 Residents (2011)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2011)","Rheumatologists per 100,000 Residents (2011)","Urologists per 100,000 Residents (2011)","Vascular Surgeons per 100,000 Residents (2011)"
10133,Zephyrhills,FL,48342,208.48207682,70.159310781,135.76230134,45.778586063,23.546949864,52.434720568,17.740344939,0.2877366532,10.766376887,6.3359143601,0.6535884513,4.5017938723,2.968205414,6.738432506,0.3173412002,25.790098087,4.3359331381,9.139568594,4.6174074303,1.5157205668,3.0848049128,27.588999465,0.4187708942,0.561235019,1.4443845859,2.6604265685,131.40386241,5.4369235271,7.5753830642,3.3501686546,3.4070729949,19.02683915,1.5145633613,8.8132560813,1.6594025654,7.4245445556,1.9340572869,1.7482171309,2.5360215523,2.8202807466,1.1977413737
10135,Ocoee,FL,99929,135.3749906,48.667752624,84.812081754,31.827857118,22.707821044,27.294283024,9.6369883089,0.340728995,10.10079456,5.4611972167,0.8644116917,0.8013999225,1.2860297023,7.2443222772,1.3227988474,18.221832291,0.9914989536,3.8545873702,2.1721023845,2.0554930292,1.1515660534,16.67569623,0.5138578902,1.8346584499,1.2638131438,2.3871346972,38.024780965,2.9099855076,4.98060389,1.1420332812,1.6948861321,13.096895554,1.569354103,2.3509415292,0.5376019022,5.1212910841,0.4616810582,1.7545498543,0.2267968534,1.2895217706,1.0212400877
11001,Adel,GA,15061,168.36072253,66.958156828,98.721024906,33.963664299,21.186508056,37.971812839,7.4386036213,1.5679975124,8.7029337053,3.7383765591,1.5856235683,1.2531111854,0.9914259411,8.8711163324,0.9434593987,43.703198545,0.5213803941,5.3598290557,2.6873845993,2.0334730983,0.6305507141,18.216785228,0.5225423461,1.420626849,1.1449414968,3.5028588893,63.646705808,4.2145573052,5.6140213325,2.1683397421,2.9878747757,6.192903669,1.6872619834,4.3869411524,0.9697470366,5.6210736322,0.7826918455,1.4604384768,0.7708474808,2.3718584027,0.9072035669
11002,Albany,GA,174590,152.53237492,57.068470946,93.380444768,33.884716808,18.856022219,33.854035188,13.054162916,1.0701143634,6.3382184684,4.338483439,1.2725949155,1.5505086885,1.2328878919,8.5054120592,0.5354873176,23.316392306,0.1287283303,6.5772171697,3.0198429495,3.508135491,0.6076879408,22.968151552,0.9363559025,2.0925458997,0.9784323642,1.7438528363,45.555737037,2.8235286663,6.1728108375,1.3376281651,3.1686797647,10.86131879,1.515823223,4.8496423146,0.5889365191,7.0219301009,1.0607020875,0.7644006966,1.4553396692,2.5365997581,0.5870732258
11003,Alma,GA,19763,158.01958306,53.96203404,102.35078833,28.012424688,26.423556948,45.361700658,11.427908584,0.2562622375,12.878904901,6.2542254781,1.4115855771,1.0944237651,0.5451017122,6.1902110656,0.285900453,26.794552953,0.5134369805,8.9405259972,2.2725665227,2.0276018333,1.0165153613,21.764073571,0.202249765,1.8126173147,0.9879905398,1.6030306414,88.453408374,3.1154743759,5.3657834352,2.1555459939,1.4913935695,5.5091894415,1.4633986042,3.375227891,0.9980544789,3.189058774,0.6421274098,0.6218646493,0.8590707638,2.8615277983,1.215783254
11004,Americus,GA,39416,160.95965995,66.563689038,91.218052395,31.373934464,15.921090124,32.989872061,11.375481353,0.3420948002,4.8461496284,6.3264529636,1.2972234407,0.7684473195,2.7435948664,5.9217158923,0.3095240375,30.211693766,2.5894104948,7.1067070749,1.1827766139,1.2216763541,0.4173918437,23.734767543,0.3878923508,1.0077988482,0.712750986,3.0405849542,37.388240688,3.5280769389,6.8997060782,0.9717421525,3.5502289014,12.641007446,1.0496273129,9.1032641382,2.5544199051,3.7604048376,0.4316353519,0.4767116722,0.5178086257,3.1220416171,0.4567632488
11005,Arlington,GA,3531,180.9652347,78.558918898,99.081337709,29.686301895,20.495113014,43.040270244,41.629751606,0.8294873117,7.9733003939,3.3325608883,1.3987087984,1.4330134915,1.4121064226,8.0912119223,0.5042868409,51.054770864,0.0484412057,8.4498674444,2.4786890999,2.7707997867,0.5028104982,19.642897445,0.8024735128,1.6662791648,1.2119957065,1.3799910497,64.090686423,3.2670842381,7.4122671584,1.5001953854,3.0601460049,9.5777152693,1.9364859428,4.322981996,0.4811764153,6.787126746,0.8361237318,0.5357008071,1.2437610172,3.314091846,0.7357018659
11006,Athens,GA,242939,153.02377262,51.183326299,100.0243021,44.208058837,18.273965545,28.401164431,5.7575328652,0.7174951667,6.5944527333,7.7125198274,0.7207662245,1.2745835108,4.0279044368,11.747907196,0.4739920317,18.072940555,0.4232211547,4.2690824808,2.8684318367,2.5096382546,1.1282568103,22.402607813,0.6498380453,2.6599535621,0.8907352803,2.4342621135,39.650542763,3.4488310117,4.6720433293,1.2550576624,2.0971777503,10.898067186,1.7429430806,6.4236728979,1.3107231052,5.3412318833,0.7550030633,1.3984048577,0.5115557128,1.9515478599,1.3187718025
11007,Atlanta,GA,1560093,215.5747295,75.773909329,137.33459846,60.398354556,23.603903973,34.43543864,39.58281174,0.9153142749,10.287812615,8.0359063848,0.7691256736,2.1283891921,3.787363769,10.412838659,1.7550367612,19.902227012,1.5495385959,5.7106563736,4.2043812514,3.5492544157,4.1146358329,37.328740059,1.677873905,3.3702913614,1.0297537109,4.1064876903,46.697563339,4.4321977304,4.889860841,2.5026478493,4.6219487268,19.036866849,1.957446622,12.845050058,1.4591914757,9.0426452412,1.6184404616,2.3897223528,1.2428241918,2.3019322086,0.918827268
11008,Augusta,GA,443364,205.46661751,69.418513262,133.61391286,51.824890774,24.805212642,40.695847939,64.065891611,1.069078182,11.538635222,6.6878576309,1.4514911444,3.2041032931,2.6397263298,8.9943727997,1.796553329,31.367291089,0.3973812978,7.0433572365,4.3008983303,3.5269263893,2.3364574621,24.385940274,1.2159594384,3.889240833,1.7968273541,5.4003992966,54.503317472,4.1745856021,5.7960136971,3.6171175589,6.1038013199,13.609386598,2.3852396947,11.190869492,1.6603653477,8.5874958896,1.1418193458,2.7909305055,2.1673428898,1.643557963,1.1572340429
11009,Austell,GA,182221,165.27904723,54.902720491,108.64917159,41.039655118,22.138422057,37.553662047,14.658570982,0.5785606492,9.6253997389,6.0706444711,0.9556901628,2.0396310142,2.3092098871,6.9498345119,0.5221872582,16.123959565,0.7380532333,6.0819744094,4.2706618724,3.159107742,1.3667944649,27.645759752,0.4949461299,3.2008839231,0.6663115537,2.8373531266,54.480365747,3.4598452533,5.8407886847,2.6146804735,3.0022719666,11.791048773,1.5231267221,5.9639012131,1.2217470562,3.8085959199,1.6635264729,1.9495879541,0.4454935496,3.8607678591,0.9261123305
11010,Bainbridge,GA,27842,193.93454849,63.497938024,128.19506499,29.256796408,23.122654536,70.335620634,8.3270216039,3.549527955,9.6430127673,1.7851840644,0.7047817481,0.9253767678,2.2232709233,7.7206514273,0.3602511491,28.927160232,0.3051324211,12.120635327,4.6069326111,1.1776367093,0.2664297219,19.607264948,0.1994687295,1.1272924572,0.507461363,1.1655560163,124.02446258,5.8528168503,21.194397327,1.5666874368,5.5551811587,14.958733712,1.2997546732,4.1341777227,0.5259895227,10.529598432,0.7338008223,0.9048571126,0.5372082499,1.4932219393,0.7890589122
11011,Baxley,GA,16760,146.62894765,48.003981309,97.126892867,21.923022552,22.804009633,48.603037642,14.657178786,0.3841827316,10.149899015,2.2813905065,0.6772906042,1.1039821971,0.9071479105,7.1361682173,0.2550589338,18.170686518,0.2640303575,9.1912058027,1.1022098286,0.7855743732,0.5015009856,19.428294511,0.3897244022,0.887201348,1.1206462852,3.2115834271,100.86613184,2.6474451763,3.5285866519,2.7281981188,2.0400060668,10.353331301,5.1275727009,2.8256059518,0.7147772215,5.4863774408,0.3965037084,0.7127333327,0.2575398293,2.5928041439,0.9433232818
11013,Blairsville,GA,18554,265.97824422,100.96492423,162.47010123,47.451911904,29.586000371,70.261054229,26.564156205,0.5341298408,16.380282408,6.908155276,0.7208896168,2.2142621261,4.3517756565,15.062967747,0.7958478085,63.808554905,0.4859785618,15.221303487,2.0285712077,3.3695055201,1.2148833587,19.073427835,1.1127300842,1.437092489,1.3825386006,2.2802258238,170.33205732,4.4279192626,9.0106471372,5.3824122515,7.7167259448,24.499597449,2.0107503948,11.145232188,0.5992607223,9.3215980767,2.4393323652,1.5188774681,0.6776314641,3.8654800255,1.5434655264
11014,Blakely,GA,9166,197.21068127,69.665362988,125.22497664,27.754356826,22.517603406,67.845684846,10.564183799,0.5811142314,9.8714012281,3.5174593692,0.6368868486,1.0419908369,2.2773497739,5.7251413447,0.8091990431,36.808503208,0.2652107623,33.621981956,1.9826882332,1.4755117254,0.766526163,24.161337521,0.2973278805,1.0671130846,1.2501531977,1.7673478252,66.530442584,3.8812943471,5.6236807139,2.1177610337,3.0386113008,9.2177721315,1.8778859759,5.0732451161,0.8403436172,5.4118480688,0.7685795838,0.4975724216,0.8195320083,3.2942512896,0.9056896557
11015,Blue Ridge,GA,23682,244.6213889,98.015320184,144.41079735,46.009565623,27.376321996,58.46664767,28.181546771,0.4903661829,14.163347613,3.9867096608,1.143698028,3.348026226,4.6322149394,16.711294302,0.8002479811,52.114376963,0.4702176368,9.3004355021,2.4420701498,3.878136572,1.2690082689,25.798534618,0.9125204562,1.3254022843,1.01929153,2.1528375574,154.10349235,5.4400652379,7.9520574301,3.073780165,4.3743895836,23.544601159,2.1881660741,7.988653366,0.7195856475,11.644784534,0.682289404,1.6690421618,1.7823747701,2.1921846432,1.0260217382
11017,Bremen,GA,20976,271.24166435,87.785696515,180.56216019,53.777740482,31.206698172,82.297310724,16.064570243,2.3738844358,18.066788715,7.9620652599,1.7689121712,2.0096986706,2.1402691902,16.701787124,0.4216438509,42.963597857,0.2872978965,9.4042830097,3.4921211846,4.1471499407,1.4612200634,27.875752527,0.3166218654,2.9419377008,1.3434628732,3.7088438091,136.59269187,5.0106324202,12.183444981,16.039810317,4.2463152326,17.088542772,2.8416947757,10.010072839,0.9453978628,9.5532017456,0.9832590999,2.1402825608,0.6892508884,3.9360905444,2.2033288697
11018,Brunswick,GA,115237,180.90713447,46.588087611,132.15624305,49.665168249,22.402714816,45.602983081,10.020943565,2.1908617183,9.1382036793,4.8858595285,1.5881175693,0.6467797526,3.8407013078,11.516191188,0.9866698452,20.683366643,0.8751926135,6.3426553304,2.9662002187,2.457442593,1.0441491905,15.234900184,0.2563180798,4.5576106296,3.0892587322,3.5939532937,68.936017176,3.8378404974,5.3932982253,2.3254531896,9.8769555234,10.817407882,4.0304164059,11.820835158,1.051949743,4.2388625471,2.1782774686,2.508519504,0.8943856514,2.64662998,1.0122629
11020,Cairo,GA,25011,182.61909202,84.44105093,95.245718813,30.18381406,21.643380324,35.82243303,9.4421223932,0.7341825991,8.3727115284,1.8548611136,0.7567507434,1.0685498458,2.6994742165,6.6048666887,0.1660226564,42.954441741,3.4507848147,7.2214687627,2.2299870314,1.9701585105,0.2024051459,20.292216419,0.1312019435,1.9381169563,0.409311108,1.5366652566,44.00917799,3.9747029996,7.9830703459,2.0403434761,3.8745246401,21.022122556,1.4099838452,6.4880245341,0.7397408927,9.7482170028,1.2673265754,1.507548807,0.7128150938,1.9141324787,1.0079301331
11021,Calhoun,GA,52435,184.2173479,75.620207586,105.08644372,26.491085024,26.976505176,45.739858259,7.0374220343,0.3308661846,13.379014822,2.5588931815,1.2712074978,0.8557735157,0.8720638212,7.5546504919,0.4516602055,40.416998122,0.1108525656,6.9084952073,1.5644287793,2.4424483601,0.4156147799,24.975969979,0.2065359692,0.9105203735,1.3649876427,3.805064683,60.483226561,3.5423519022,6.6623489255,5.1695807084,1.6614796315,10.692982175,2.6629627607,4.4379414889,0.4834197472,5.0669320798,0.4976431335,1.5121177571,0.440613877,4.3353887984,1.1672089946
11023,Canton,GA,121542,170.45064634,56.483635959,111.88722356,41.315400017,25.045283326,37.966182089,11.718208791,0.4681825041,11.713102256,10.82463539,0.7471162859,1.5500949561,2.1657307595,7.1860096784,1.6475612608,21.283637861,0.3710060197,5.6092664905,2.6513805325,3.1563669285,1.4987168549,24.419684867,0.5476054149,1.330085837,0.8188655059,2.0045198897,74.585374517,3.5182272211,4.9887294107,2.5784079467,2.7099389202,11.023912916,1.4931930679,3.9785226965,0.791434416,16.402490328,0.4059153093,1.6550521086,1.0369066719,1.6327554484,0.6876270873
11024,Carrollton,GA,95038,185.67325387,60.017172537,123.61843378,46.531935168,25.314309375,42.951324972,11.550414221,2.9496309207,12.100366879,5.6659968803,1.1098644647,1.6995341146,2.3321382542,13.001032489,0.243225214,23.391089704,0.21207039,5.9626986951,3.643279104,0.9806958882,1.5282844758,22.6552471,0.220868531,3.814875155,0.635937073,4.6438701832,65.842857499,3.5902647899,8.0179222036,3.9158049112,3.4644293436,13.808284553,1.8062212799,6.2123136435,1.0515843407,7.6482835788,1.1359658112,1.5644997783,0.5041990501,2.7811247761,1.2074225202
11025,Cartersville,GA,72351,181.52016918,60.651726094,118.6072834,42.520749716,27.926683232,40.934579894,8.5085940081,1.2216320929,14.922948627,5.6848325833,2.2854276185,4.2001440735,0.9602731007,11.177577205,1.3404313829,32.35567758,0.2034656989,9.1297872611,3.1953000656,1.9375674506,1.420902262,20.801189957,0.2412789508,4.3296582425,0.7678377645,3.7642890509,44.153022673,3.6650698404,8.0969868059,2.9868614753,4.1016030618,7.843027133,1.1021017094,3.7443469896,0.4918523807,10.474988337,0.4265658734,1.3499055785,1.3230192534,2.9816571659,0.7616087608
11028,Claxton,GA,11000,170.78560018,63.480416102,104.2937056,26.692604519,21.780642979,48.032692934,16.83339508,0.4485500461,9.4772514266,7.2125647849,1.4017073586,1.4064582577,0.9285350062,5.6669430725,0.282056133,40.028023981,0.2748434244,13.833914561,2.1801185338,1.1207971525,0.8487325997,17.252412361,0.6555627861,1.315044315,1.0116860788,1.6800568474,68.23977443,4.4336861495,2.7383289674,3.9631612812,1.779561985,6.9199900328,3.280125744,4.7638075241,1.0393658646,4.9940943714,0.6715299636,0.3134206854,0.1388275599,2.3327649057,0.8397306162
11029,Clayton,GA,16276,224.00680024,85.781124192,136.14628852,32.779330032,29.157360954,65.192225895,11.535595665,0.9386499258,16.815924597,4.4143411129,0.3150969904,2.0602383636,2.2376852916,7.3742249803,1.0388037867,42.110687849,0.5515709127,11.960148723,2.4092485825,1.8270840617,0.676064095,30.082611314,1.2436606912,2.0518855429,1.8384861799,2.4123150045,132.63605599,4.6887512938,10.49410901,2.8436271994,9.0570542234,13.151086992,1.5191236065,5.8147537362,0.8585389716,13.430059365,0.3545318502,1.4674194209,0.973688449,5.5974647619,2.189971991
11030,Cochran,GA,13063,183.90225667,96.80389681,83.160835178,22.126974681,16.165242357,38.690126053,17.848732189,0.3893091273,5.6761712234,3.0487420878,1.0256341782,0.8113246013,0.7919617339,4.979908986,0.6332769444,39.784042087,0.5189544536,5.4803426054,1.6316379756,1.2172916218,0.4256305205,40.457457728,0.4220720512,2.0813955403,1.1968260463,1.5387471453,34.163412936,2.5732859894,5.7025529442,11.953672655,1.5382255278,16.319381682,1.120667762,3.623366325,0.7277624136,4.3639157248,0.6152202604,0.6480344455,0.4511435615,1.7411413155,0.9223975801
11031,Colquitt,GA,6125,210.25584749,87.22094018,119.99698114,34.865986213,20.590144357,57.222266972,8.1898266746,0.8831063492,8.2267684288,2.9351022834,0.5658742121,1.1997445925,2.6036173278,6.5632498259,0.602518497,40.834508266,0.1463793402,17.287995772,2.2800843169,1.8006891062,0.5358714087,25.494754788,0.5676491266,1.3348251508,0.9450615056,1.5222459813,97.259243427,3.5148163596,9.238405676,1.5192309383,3.1989909971,21.960364092,1.5757906453,4.7792676826,0.6098020967,6.3851755946,0.689809993,0.4596852636,0.9135065285,2.611234669,0.7635999826
11032,Columbus,GA,259775,187.69847606,73.925088923,111.1237123,36.302220018,23.576198708,40.144713437,22.874754262,0.6762639956,10.622942937,5.7157669988,0.8265759149,1.4186369386,1.7814181939,6.0210473749,1.0131181404,46.292913549,1.6008574877,7.492505407,3.0315779627,3.0641538024,0.8442813479,19.083731486,1.2504587165,2.4140555824,1.2769033587,2.1489568152,54.840565238,4.9078873785,7.0170442785,2.5863779015,1.920832804,8.7373285355,1.6992223054,9.3336655126,1.0444731854,7.2300277409,0.7390224416,1.721694139,1.298020478,2.4648700418,0.6776078446
11033,Commerce,GA,27980,191.9079229,68.158919482,121.4882241,43.104184385,24.1597481,46.107318892,9.0358560399,0.7031895149,11.094251436,7.3166915893,0.8032199529,1.4158128535,2.8062354085,11.360125068,0.6316346887,31.244226682,0.4487570278,11.341819223,2.416517937,1.8622707113,0.826666068,24.151811515,0.7479485735,4.0621530156,1.1648838176,2.1159083263,83.175272668,3.5940040958,5.1778608914,1.8330035392,4.3880580996,12.793575597,1.955022593,5.4522554989,0.9384091347,5.6719374061,0.4522357645,1.3215258335,2.5394236756,1.916473312,1.5493691929
11034,Conyers,GA,85215,189.58358419,71.134265767,115.94324298,39.790029659,26.186586158,40.409407358,19.122086109,1.6261756399,12.919849871,4.0945056376,0.7028059756,2.2603282078,3.2845361355,7.0075861308,0.5970892503,20.576727167,0.4840042605,7.2082187868,4.1467079675,3.2689032669,1.9078809631,35.12387441,0.543805589,2.3782556352,0.6333763451,2.8824194859,75.757094795,3.2092683787,4.8885229306,2.6745319211,3.2631720641,15.695725736,1.2048135799,6.7013383647,0.5356540757,7.8025854885,1.9920816709,1.1028229627,0.4349584067,2.7800390234,1.1708275609
11035,Cordele,GA,24929,164.98663313,77.598912884,84.407379232,23.432232508,21.3653916,35.370980644,14.021225395,0.4568794242,8.526200281,2.1611147731,0.7749699802,0.944112434,0.6816044068,4.8008510507,0.4151334429,30.245905557,2.6565503331,7.2312010124,1.4812542885,1.2873186901,0.4005200601,30.231080507,0.466321002,3.623547314,0.9680154282,1.1049757644,54.74487891,2.3134957622,4.6110998249,4.3375219289,4.3405683718,17.044044711,1.2271036756,2.9566698945,0.439354931,6.7058587539,0.4639580196,0.5870780661,0.5812070391,1.7206428043,0.7194388979
11036,Covington,GA,115357,153.59922489,53.0498711,98.469860147,33.670859823,24.107632096,35.331350734,14.880885256,0.6955128765,11.139931932,4.0312977943,0.7750175231,1.2499175169,2.5037165706,8.4964252602,0.4345111856,12.793882541,0.3332621315,6.1511464609,2.0009949866,2.3715115405,1.1641297013,29.251812207,0.3894518816,1.2414104037,0.5954049744,2.3861569056,53.80605791,3.3650297675,6.0021239953,1.9356848277,2.6119228873,11.551786253,1.1417588553,4.4415564387,0.4388015456,5.0495266585,1.6652280189,1.5220210688,0.3218354728,3.2495953912,0.7875478594
11038,Cuthbert,GA,8334,137.60932384,54.153094421,81.165819099,22.029303665,18.589074674,34.582333847,10.871946361,0.5710004939,7.0061245476,2.6267727068,0.8418165862,1.214287504,1.1749262821,5.4644312466,0.5501091987,32.073860828,0.2399312346,6.4334565065,1.8333941194,1.5948403957,0.555784166,14.235778814,0.5710761815,1.159089668,0.9645940042,1.4071333543,64.064378805,2.7185158767,5.241752417,1.5986113836,2.5493807398,8.4366956195,1.383486844,4.4873180155,0.5188749455,5.6122706496,0.5664780879,0.5696329198,0.7846245265,2.152951355,0.6361979484
11039,Dahlonega,GA,32768,192.28305216,73.931302551,116.18494795,32.664228494,24.755561396,41.239705752,6.4112896072,0.9464827445,11.565440872,6.9116911354,0.3051588616,1.4681805668,1.9416425585,5.9914367228,1.2117580242,35.750380684,0.5272371856,9.9730812426,2.2898098449,1.6940693852,0.6429667399,25.382999749,1.0998083357,1.7526410324,1.2985391038,2.0512241969,55.705955165,3.9045879012,7.3629024103,2.4556795942,4.303836483,12.520420073,1.1831363997,10.942531056,0.8039355972,8.1264287879,0.1836785899,1.5037708608,1.0229469312,1.8299948337,1.5516153499
11040,Dallas,GA,92760,115.54318181,37.950929507,76.100429247,28.599964651,16.970172509,26.895996087,8.2817631071,0.5276538774,6.3409491638,6.0134279761,0.731370325,1.2992981526,1.4021142704,5.0281470733,0.3255244973,13.787014421,0.426864965,4.4282233067,2.6073135103,1.7880987308,0.7854389506,17.660042456,0.302769933,1.6660394935,0.541159201,1.6436372499,35.561109362,3.1150263817,4.3804826973,1.9293451252,1.9415423591,7.0895761608,1.1885601651,3.2828665981,0.8696121815,2.7621319118,0.9435870269,1.6245383935,0.4076257092,2.4256689883,0.7312208507
11041,Dalton,GA,149182,165.86568236,62.761306675,100.73681048,31.860971143,22.74549191,38.706734523,7.5597507922,0.2072022146,9.981290638,4.8326719376,0.5386253847,1.0738816525,1.0521266875,7.4122461657,0.2563059577,23.172353491,0.1278394029,6.2588607652,3.9766151856,2.6603087802,0.3294900136,28.363023651,0.8779658785,1.7541144779,3.4199622428,2.1026458488,62.459877344,2.8261583661,4.8115417278,1.7315966634,2.0337601275,11.667227913,2.1270075972,6.536138466,1.6568003207,6.2381450051,0.9179630571,1.9704267889,0.25938922,2.3450375575,1.6324478524
11043,Decatur,GA,145350,243.909366,87.965291697,153.39565357,71.176248159,23.604283899,36.502751394,42.4902684,0.896871705,10.091491454,8.9573586507,0.8215160863,2.6597200514,3.4666185979,10.46137831,2.4612181738,22.772819391,2.9511431154,6.2467193553,5.2174322911,3.9380928846,5.6889267996,46.904652983,1.8916512088,4.702495791,1.0633379659,5.2683504131,46.38647739,5.6523867943,5.9657072309,2.1749990878,4.5714507441,19.256576575,1.722647263,18.209810304,1.7109543708,11.738774902,2.9237015519,2.8692909707,1.5447598877,2.3354196687,1.1895566201
