HSA #,HSA City,State,Resident Population (2010),"Acute Care Hospital Beds per 1,000 Residents (2012)","Hospital-based Registered Nurses per 1,000 Residents (2012)","FTE Hospital Employees per 1,000 Residents (2012)"
16107,Waukon,IA,4088,3.75368694280041,8.88015584857203,24.3313039275818
16108,Waverly,IA,21697,2.27200332510984,4.58158656372689,21.5385122797452
16109,Webster City,IA,11852,2.73529318234068,5.17276743351249,19.3798730785493
16110,West Union,IA,8122,4.1414057983784,9.43450682598632,31.0470638910774
17001,Abilene,KS,14661,2.15038748501684,4.78129769308725,19.6712925264146
17002,Anthony,KS,2405,10.8912532614777,9.88678650953807,39.821800394915
17003,Arkansas City,KS,15600,3.08800204665749,4.73456849303329,16.3051305047702
17004,Ashland,KS,2215,1.27479453560954,2.13304961993708,6.78942951984936
17005,Atchison,KS,16924,3.17074997792952,6.73031866626116,28.8184771377128
17007,Atwood,KS,2519,5.8214763631695,6.33702964364784,23.6005993071012
17010,Belleville,KS,4980,4.41072700871155,6.95715543074766,24.9536698719021
17011,Beloit,KS,9450,2.51296024571639,7.13103860564297,24.5250932399649
17012,Burlington,KS,8601,2.38255473357276,2.72977645922219,10.5874770164955
17013,Caldwell,KS,2568,4.25403336167801,3.7993872432271,13.8762633276638
17014,Cedar Vale,KS,2882,1.37821053383232,1.23900546593359,5.02682432217989
17015,Chanute,KS,14709,2.4272985481075,6.73354180296883,22.3795059616677
17016,Clay Center,KS,11101,2.87657450867118,5.37442029907834,18.499060184462
17017,Coffeyville,KS,22559,2.89615016596508,4.52769360423554,15.8680020186584
17018,Colby,KS,7900,4.20709373574937,7.35843021492474,27.0847893850878
17019,Coldwater,KS,1891,7.27174097613897,7.96687718393514,32.3907775087282
17021,Concordia,KS,9533,3.4036545556155,6.18108709627995,20.9824661286548
17022,Council Grove,KS,5923,3.97728214951348,4.85032191255596,19.9551000171341
17023,Dighton,KS,1750,9.52358546620235,9.3547573836986,37.1282089324668
17024,Dodge City,KS,37889,3.3401587534463,4.47448706167052,12.1675650316756
17025,El Dorado,KS,18136,3.47514093859354,6.85374518600293,21.119670469081
17026,Elkhart,KS,3233,8.23084985313471,9.40594765904825,35.6692036059685
17027,Ellinwood,KS,3971,3.93500173417851,4.08992854581447,15.7206951800035
17028,Ellsworth,KS,6497,3.95313309648191,6.71525443525752,26.2958041555248
17029,Emporia,KS,38554,2.83237006774289,5.63438365829643,20.8537114723586
17030,Eureka,KS,6689,5.03701411618385,6.79404252558015,25.024728609249
17031,Fort Scott,KS,22660,2.86067272323999,6.00735328515293,21.2536290306598
17032,Fredonia,KS,4288,5.77570649754489,8.2374533934053,31.2477000476792
17033,Garden City,KS,36776,2.77519393869443,3.9062637159368,14.1226290834602
17034,Garnett,KS,8102,2.789619869116,6.7107133071404,25.0035989102907
17035,Girard,KS,7210,2.33571789527196,5.4980162770953,19.6868802683894
17036,Goodland,KS,6010,5.16577348537976,7.028820586449,28.6233805750962
17037,Great Bend,KS,27604,3.13715558612603,4.92403397505404,17.5804603050929
17038,Greensburg,KS,2553,5.34639643965056,6.69111101771705,27.052679031156
17039,Halstead,KS,7256,1.4017057580204,2.68522183274035,8.06554206775036
17040,Hanover,KS,2361,1.00621002577827,1.56854066655796,6.44740427011857
17041,Harper,KS,3629,5.191214354767,5.34480159194209,21.3653757409193
17042,Hays,KS,30503,1.81578354589874,5.44921989535214,19.8379466226324
17043,Herington,KS,5093,6.56632605398772,6.37336437019985,28.2455689441413
17044,Hiawatha,KS,5910,4.87720027565956,10.0812657407951,37.5878762644716
17045,Hill City,KS,2597,9.97366401308682,10.9768753877142,52.6148165706545
17046,Hillsboro,KS,4032,3.40351014953922,5.18351787241409,16.6551790342201
17047,Hoisington,KS,3072,5.51127988105873,9.15159833617508,39.8904578965157
17049,Horton,KS,3459,6.18812637706287,5.75448962656083,25.806670551654
17050,Hoxie,KS,2556,6.99098451127065,7.87588045920711,43.6693437118083
17051,Hugoton,KS,4110,5.7573751010932,6.2127662555431,16.8071065503173
17052,Hutchinson,KS,64511,2.10996960080229,3.83171438853606,11.4918285373133
17053,Independence,KS,16473,3.91322916932404,6.29627081763465,21.2469558720477
17054,Iola,KS,13860,3.68388962684548,6.97564765968127,21.0491687278263
17055,Jetmore,KS,1916,4.01545921486104,4.32732108340133,14.2491924463538
17056,Johnson,KS,2235,5.17846923851175,7.59971118858084,30.568518612301
17057,Junction City,KS,34362,2.83092364826007,4.3513389066793,17.6012300725561
17058,Kansas City,KS,183719,2.13376100573805,5.58100504701724,16.211845619604
17059,Kingman,KS,7858,4.1388887980138,5.91249825654086,20.9229118532967
17060,Kinsley,KS,3037,3.94985979757621,5.69732481299434,24.5652785606217
17061,Kiowa,KS,1723,9.7265188790625,8.613421325339,19.0870358217508
17062,La Crosse,KS,3307,3.53828915092163,4.79878226737492,19.1180675493088
17063,Lakin,KS,3977,6.87889996293234,10.7521283709211,40.6866743932478
17064,Lawrence,KS,114058,1.66147232959338,3.79513895392301,13.5793359390227
17065,Leavenworth,KS,53315,2.81634573888732,5.54467578633921,17.3402790261898
17066,Leoti,KS,2234,11.4410727637587,7.19863992306637,28.939612017246
17067,Liberal,KS,31054,3.78933878717362,4.77397085441044,18.3161834527273
17068,Lincoln,KS,3241,5.26076006522635,7.35391745477682,30.0560125717893
17069,Lindsborg,KS,3658,6.46302498568548,8.09643001493532,29.632154238876
17070,Lyons,KS,10083,3.31063775336952,4.77482439705636,18.5366496755742
17071,Manhattan,KS,78474,1.36561408809212,2.48218342874316,9.24988881347235
17073,Marion,KS,4598,2.68538123252802,6.65109771658899,20.4467966975644
17074,Marysville,KS,5934,5.10774773568846,7.75319763127482,34.8478264817968
17075,McPherson,KS,19466,2.57182962651132,4.55219185713213,15.8088766771834
17076,Meade,KS,4575,3.30970660317689,3.9491849418846,19.2870890253689
17077,Medicine Lodge,KS,3138,8.01259040902369,8.30556456954218,29.4842137009837
17078,Minneapolis,KS,6091,5.43990587780718,6.86422213789774,26.6372757465579
17079,Minneola,KS,1965,8.29796393692959,11.8661470559891,40.1976176220924
17080,Moundridge,KS,6056,1.84081431034429,2.09492761222646,6.04548344720388
17081,Neodesha,KS,3037,3.97228685620939,7.7852208748227,29.1792992609553
17082,Ness City,KS,1597,10.8057823436102,13.5677251077723,52.3060973654501
17083,Newton,KS,31458,2.21799891939736,4.64033406472299,14.0978321442381
17084,Norton,KS,7226,3.16232443996705,3.66276058601215,16.0973501887638
17085,Oakley,KS,2756,4.98191898409277,7.34903531649616,27.1685072081164
17086,Oberlin,KS,2961,9.0750709528802,8.61541481933091,36.4499760214239
17087,Olathe,KS,211682,1.63231979798002,3.92912845150568,11.1492173869628
17088,Onaga,KS,1822,8.81233350059483,18.5617354910355,77.6512004444376
17089,Osborne,KS,3858,4.22536073211813,4.04911734792404,16.3094428256154
17091,Ottawa,KS,25992,2.45739387476351,5.35931808024179,16.9044321749825
17094,Parsons,KS,24661,2.64465083062532,5.86816262750654,21.3317928214092
17095,Phillipsburg,KS,4087,6.74552682746435,7.50073747616261,34.3794550267048
17096,Pittsburg,KS,34920,3.23456833403907,6.51690451189643,21.9587813632097
17097,Plainville,KS,3130,3.23940214936738,5.41275244910503,23.881483112229
17098,Pratt,KS,9656,2.28164374580956,4.42865828314098,14.9283484891057
17099,Quinter,KS,2695,6.38426951493602,9.49879417615011,42.5992889939807
17100,Ransom,KS,1510,7.36044878454413,8.51874284574296,39.6310413586907
17101,Russell,KS,6970,3.67943543678848,6.07764166663401,24.3786616860889
17102,Sabetha,KS,6388,3.76705095649231,3.9954005421896,20.7956754819024
17103,Salina,KS,55606,2.46635180708836,4.70169599400833,15.0796296463814
17104,Satanta,KS,4256,5.25310428300872,7.97737477591727,31.3075054974761
17105,Scott City,KS,4936,6.65390517091146,9.4153492503101,49.8197961808182
17106,Sedan,KS,3669,4.68864657270024,3.94189043907681,14.7876498170663
17107,Seneca,KS,4149,6.20043478702428,9.29500787670258,39.1974983308464
17108,Shawnee Mission/Overland Park,KS,219458,1.91527332829719,4.84318949485896,12.8456274025375
17109,Smith Center,KS,3853,5.60918190673692,7.68988163291942,26.8475016101729
17111,St. Francis,KS,2726,5.91565968474606,7.40174045035383,30.8645226750523
17113,Stafford,KS,4437,1.6636944286729,3.11862544500036,9.94536312576383
17114,Syracuse,KS,2690,10.1426361809717,5.58579644904239,29.2031101670582
17115,Topeka,KS,231594,2.5876170306874,5.01196980214445,19.5202485469636
17116,Tribune,KS,2732,6.20174116734415,8.00719186558854,33.9574235207401
17117,Ulysses,KS,7829,4.4894450683496,6.9170293743955,25.7955841457006
17118,Wakeeney,KS,3001,6.88889271509834,13.6878358847462,49.0441485564224
17119,Wamego,KS,5549,3.89927197259385,5.66113160020905,23.1830227819737
17120,Washington,KS,3233,4.29153874103213,3.85025885037612,14.0935304868035
17121,Wellington,KS,10992,4.24662621674361,4.89798147464171,15.337344267522
17122,Westmoreland,KS,4200,2.57970141244004,4.49504266568692,19.1167103224434
17123,Wichita,KS,556681,1.9796996332152,3.91022500226973,10.4787023386452
17124,Winchester,KS,4030,3.16029178176541,1.60437216583523,11.404397728038
17125,Winfield,KS,20711,1.92862661450636,4.42416601045989,13.6856004071888
18001,Albany,KY,10272,4.37929884449113,5.52624701219611,20.4140214335639
18002,Ashland,KY,103369,2.84876594340312,5.50202870171051,22.4890816439874
18003,Barbourville,KY,21220,3.19704478027415,4.22024857718498,18.0152690266259
18004,Bardstown,KY,29642,1.56447983632097,4.62957196315983,13.2264220588841
18006,Berea,KY,30954,1.94092035311041,4.41983955603791,14.3705035308376
18007,Bowling Green,KY,160743,2.85593166016042,4.53829148918157,14.0703556996305
18008,Burkesville,KY,6856,5.08454179513501,4.99338148138486,28.150552240666
18009,Cadiz,KY,14339,3.40779212408233,4.82394746952923,21.6668669451028
18011,Campbellsville,KY,24512,3.80470172231435,6.54366521700285,24.7256359341554
18012,Carlisle,KY,7135,4.59985672705807,6.41575258941157,25.7639964255504
18013,Carrollton,KY,16219,3.00379472659552,4.51727060630219,17.1090209940448
18014,Columbia,KY,18656,3.17987736291252,5.3606804984156,20.5301137471106
18015,Corbin,KY,63749,4.1533394313883,6.1722145609674,21.8111545806751
18016,Covington,KY,180428,2.37979437815375,4.33069718140177,14.5521344228182
18017,Cynthiana,KY,21128,2.74203054458485,4.47828985325759,16.2618624779861
18018,Danville,KY,43777,2.50345717227901,4.67090008617379,18.0620607892051
18019,Elizabethtown,KY,153210,2.14148903285968,3.99892385530984,14.3567583981203
18020,Flemingsburg,KY,14348,4.57353071228135,6.11860405601328,22.2154355074745
18021,Florence,KY,115886,2.37632422480965,4.04475450195605,13.2743789254455
18022,Fort Thomas,KY,108500,2.31806160419364,3.75131127453642,12.3934756669914
18023,Frankfort,KY,70706,3.74678736756323,5.85294225666439,18.4316454650834
18024,Franklin,KY,17327,3.08735089367838,5.47599911259022,18.101256941678
18025,Fulton,KY,8135,5.43242024054052,5.76551146706333,25.2662051788066
18026,Georgetown,KY,47173,2.16464647615794,3.77603373370948,11.9429052443011
18027,Glasgow,KY,63222,3.31134532912984,5.86657198052853,18.5543423518538
18028,Greensburg,KY,11258,2.97138876304962,4.28601967450231,21.5418607208412
18029,Greenville,KY,26224,3.82746559768566,8.09960614645388,27.8711719489656
18030,Hardinsburg,KY,13217,3.04069922061171,5.43996530020377,21.861418891931
18031,Harlan,KY,29278,3.51743587030796,5.99699686613167,21.1367808044888
18032,Harrodsburg,KY,21331,2.43036089057568,4.86475981603144,18.5084209411871
18033,Hartford,KY,16830,3.2279178709432,7.99811668507755,32.5557570890523
18034,Hazard,KY,47950,3.65406018437352,6.21731221512891,21.4792262974661
18035,Henderson,KY,55020,3.755884016864,6.13986614992609,24.0870587683748
18036,Hopkinsville,KY,71744,2.64615690728533,4.75696861266624,14.5955083232839
18038,Hyden,KY,8418,5.00419402704574,5.4977317074663,27.0165230308194
18039,Irvine,KY,14672,2.6182364783308,4.96135835594032,17.8375800328795
18040,Jenkins,KY,2871,5.34783336671535,7.95083026058273,30.6860289066099
18041,La Grange,KY,33087,2.28743352991296,3.75251841027057,11.3881854638457
18042,Lancaster,KY,13786,2.16814923388301,4.3248313338263,14.7396350086201
18043,Lebanon,KY,29590,2.85822914238088,4.06830904289382,14.7447444020072
18044,Leitchfield,KY,33879,3.0571709475189,5.11860386957414,15.9806591160595
18045,Lexington,KY,344389,1.64174665458268,3.39299571292941,10.4851680319989
18047,London,KY,46904,1.84329595927557,3.74041777179809,12.1688225930557
18048,Louisa,KY,18528,2.9370360505709,5.17506810312625,18.5400360759813
18049,Louisville,KY,897629,1.5591095941636,3.4738091880281,9.29566909640562
18050,Madisonville,KY,54550,2.81630337188835,5.63749687524978,20.0122982955072
18051,Manchester,KY,23873,4.29080882918788,7.44535019318573,24.0619040057063
18052,Marion,KY,11390,4.34529477730393,5.13518662017304,20.5618766148109
18054,Mayfield,KY,21755,4.65046226716368,6.76935465901624,26.4656057029497
18055,Maysville,KY,31387,3.22887412382988,4.64037688774988,14.3755288522225
18056,McDowell,KY,6633,8.1250974383438,12.6902002763236,52.7695298814215
18057,Middlesboro,KY,17741,4.75562271208037,4.30792078352533,16.8428843549918
18058,Monticello,KY,20813,2.8414562282851,4.08676035236567,15.7607213669689
18059,Morehead,KY,54278,2.85638432274573,5.58576773543609,22.9700591629371
18060,Morganfield,KY,15862,3.54391018880415,5.83482561999699,21.5265349915717
18061,Mount Sterling,KY,30838,2.00233211796149,4.12680710823042,13.0079730716534
18062,Mount Vernon,KY,13562,3.22407141819713,6.11879940080689,41.5370178301819
18063,Murray,KY,42828,2.60405981595977,5.19007294962648,21.35660394351
18064,Owensboro,KY,128376,2.20257594931172,5.02821400866378,16.7060685092583
18065,Owenton,KY,17017,3.29278654023074,3.95753748176503,15.716027176124
18066,Paducah,KY,159016,2.78123904604581,4.25913098431192,14.6755157678854
18067,Paintsville,KY,20449,3.2004553345032,4.36948709585704,16.3679443986621
18068,Paris,KY,19985,2.71795754315099,4.29668526287423,14.8727797507308
18069,Pikeville,KY,53063,2.60367631982081,5.57065270777093,24.3675749106333
18070,Pineville,KY,15130,6.38849973789183,5.54645295289811,22.9874138929881
18071,Prestonsburg,KY,61987,3.6405797379557,5.24156878102804,21.0044407376554
18072,Princeton,KY,10909,3.17810733336955,5.69851910980651,18.5494165050332
18073,Richmond,KY,66572,1.63776127631718,3.85952491054195,12.0289259201381
18074,Russell Springs,KY,20122,2.84972483720048,5.02251518063713,17.8077001082711
18075,Russellville,KY,21460,4.22571972338483,6.28257928497624,20.7629472387489
18076,Salem,KY,2974,8.0155079344986,10.157141662552,39.5745983035304
18078,Shelbyville,KY,39858,2.14099270664155,3.99608159935451,11.0622209118446
18079,Somerset,KY,81369,3.05350273716613,4.90591254795436,14.4468263703166
18080,South Williamson,KY,11961,5.65377327805618,7.06741331535159,27.144901917316
18081,Stanford,KY,24742,2.52462458779337,4.90997254749527,18.0556919672526
18082,Tompkinsville,KY,8783,4.87525435676798,6.19952660374111,24.2747352535371
18083,Versailles,KY,24939,2.02795471021091,3.64838848781073,11.367601144826
18084,West Liberty,KY,13923,3.5944405918417,5.67277743882732,23.1687819373328
18085,Whitesburg,KY,21648,3.6915277132066,5.00814669701504,17.5793059654534
18086,Williamstown,KY,9292,3.07652050812612,5.05053102620877,17.7208585022017
18087,Winchester,KY,48226,2.54246563199558,5.3953185758437,17.3357882210985
18089,Jackson,KY,31732,3.03349116758909,5.19069892447442,15.8508274453925
19001,Abbeville,LA,38427,2.17240769811906,4.3516177564743,17.1802769843489
19002,Alexandria,LA,209517,2.95564409790677,4.7823208476766,16.6464753409382
19003,Amite,LA,19409,2.98028687582701,5.12402340216795,22.8156574929599
19006,Bastrop,LA,24975,2.41461243663798,4.2089658989571,18.0778416916728
19007,Baton Rouge,LA,640732,2.09778404713143,4.32374476920813,15.2958824620582
19008,Bernice,LA,6664,3.66426596068777,3.60659020746243,17.9941108517814
19009,Bogalusa,LA,22211,5.33825216977857,9.85011459607631,38.3235652507283
19012,Bunkie,LA,5357,4.93803395313444,4.88477417820832,25.8005506100599
19014,Chalmette,LA,35897,2.36537155057886,5.18881475599483,16.28513368126
19016,Columbia,LA,10132,7.85840972670121,6.52991125185508,31.4473663361277
19018,Covington,LA,126215,2.31379455301794,4.56612095382297,14.3978310757084
19019,Crowley,LA,33197,3.69057675794465,3.18767208183999,13.5656554389279
19020,De Quincy,LA,8713,3.64150295851869,5.69999370584264,24.7026891079731
19021,DeRidder,LA,44124,2.87439787029871,5.1863553483272,17.2040635677986
19022,Delhi,LA,10645,4.37442664126866,5.67736201180378,26.0975999357179
19024,Eunice,LA,23561,3.01751908106962,3.98258669915958,16.1483738739043
19026,Ferriday,LA,11487,5.81416427018121,6.2490546508925,24.1984897300135
19027,Franklin,LA,21263,2.44252075444092,3.87746159671224,15.1068334211595
19028,Franklinton,LA,24957,3.0593563678849,5.83750978705939,21.8566395565867
19029,Galliano,LA,26697,2.20711570349522,4.9346522288397,20.396233103238
19030,Gonzales,LA,56746,1.26210535994323,2.7415586663119,12.2500127048697
19031,Greensburg,LA,4061,6.73929507512366,12.2533623473719,49.0413205749355
19033,Hammond,LA,126142,2.50938054194557,5.39352508686716,24.5981832568068
19035,Homer,LA,17195,3.2370194636751,4.17077418131521,17.5354958784301
19036,Houma,LA,108804,2.82004923949717,4.6610407170956,18.571276381379
19039,Jena,LA,14903,4.63599276734749,5.58448267373024,24.8712663569022
19040,Jennings,LA,16803,3.55029443983221,6.40623839956243,22.2575183606241
19042,Kaplan,LA,10364,4.58152412180789,5.39659130148357,23.2519140122458
19046,Lafayette,LA,310916,2.57255809765775,4.65809700475074,16.4944955576211
19047,Lake Charles,LA,173253,2.95771587287891,5.40827611630084,19.0320068970323
19049,LaPlace,LA,47451,2.57548337703338,3.90519211441278,12.8848478196887
19050,Leesville,LA,27235,3.77885591360973,6.97267813701183,25.9153555491939
19051,Luling,LA,30046,2.48891969418037,5.03777964448091,20.6591415950097
19052,Lutcher,LA,10814,3.6080642134184,6.64368352963356,27.3202540276106
19053,Mamou,LA,11170,6.71587425004691,2.77868381087319,20.3784138399642
19054,Mansfield,LA,13628,1.88303075647855,3.66320952441311,17.3483827584423
19055,Many,LA,8265,5.28501921193674,6.91049672511872,26.8005700942595
19057,Marrero,LA,143588,2.82331743565737,5.21907767071389,17.7167584551498
19058,Merryville,LA,3257,5.12362894235412,8.48554219596554,29.2295499180909
19059,Metairie,LA,226936,1.98276444086514,4.65543089201674,14.9090035686968
